Станция,Дата,Сред,Мин,soil_tempСред,soil_tempМакс,soil_tempМин,air_tempСред,air_tempМакс,air_tempМин,pressureНа ур.станц.,pressureНа ур.моря,dew_pointМин,snezhnСт.покр.,"snezhnВысота,см",def_nasСред,def_nasМакс,osadkiСумма,windСред,windМакс. из 8 срок,windАбс.макс.,part_pressСред
Екидин,2019-11-27 00:00:00,80,72,-9,-6,-13,-8.2,-6.8,-15.5,1007.4,1035.4,-13.1,10.0,5,0.69,1.03,0.9,5.9,8,11,2.63
Екидин,2019-11-28 00:00:00,82,76,-11,-8,-18,-10.6,-8.1,-16.4,1010.3,1038.6,-18.8,10.0,6,0.51,0.73,,4.8,6,9,2.25
Екидин,2019-11-29 00:00:00,76,67,-17,-8,-22,-16.7,-8.8,-21.4,1014.1,1043.2,-23.7,10.0,6,0.44,1.02,,1.5,3,4,1.31
Екидин,2019-11-30 00:00:00,71,58,-17,-4,-25,-15.8,-3,-23.7,1011.2,1040.1,-26.8,10.0,6,0.71,1.96,,1.4,4,8,1.4
Екидин,2019-12-01 00:00:00,58,54,-7,-1,-11,-5.8,-1.3,-9.4,1000.5,1028.0,-15.1,10.0,6,1.7,2.53,,4.9,7,13,2.33
Екидин,2019-12-02 00:00:00,71,62,-5,0,-10,-3.3,-0.1,-6.9,993.5,1020.6,-10.5,10.0,6,1.4,1.88,,3.4,5,9,3.41
Екидин,2019-12-03 00:00:00,83,79,-2,0,-6,-1.3,0.4,-4.2,996.3,1023.2,-5.4,10.0,5,0.98,1.21,3.9,2.1,3,5,4.59
Екидин,2019-12-04 00:00:00,82,78,-4,0,-11,-3.6,1,-9.9,993.0,1020.1,-11.9,10.0,7,0.89,1.36,,2.0,3,6,3.91
Екидин,2019-12-05 00:00:00,86,80,-3,-1,-5,-2.2,-0.1,-4.2,990.3,1017.2,-7.1,10.0,7,0.75,1.0,2.6,3.4,6,8,4.48
Екидин,2019-12-06 00:00:00,80,77,-6,-4,-10,-5.7,-3.2,-8.7,998.2,1025.7,-11.7,10.0,9,0.83,1.12,0.5,8.5,13,19,3.2
Екидин,2019-12-07 00:00:00,80,78,-3,-1,-4,-1.9,-0.1,-3.2,1001.1,1028.2,-5.8,10.0,8,1.1,1.21,,10.9,13,20,4.26
Екидин,2019-12-08 00:00:00,78,76,-3,-1,-5,-2.4,-0.3,-4.1,1002.4,1029.6,-7.4,10.0,7,1.1,1.32,,7.3,9,15,4.02
Екидин,2019-12-09 00:00:00,90,80,-5,-2,-12,-4.2,-1.1,-10.0,1000.8,1028.1,-11.1,10.0,7,0.43,0.73,,1.5,3,7,4.11
Екидин,2019-12-10 00:00:00,79,74,-12,-7,-18,-11.2,-5.4,-17.4,997.7,1025.7,-19.7,10.0,7,0.59,1.03,,0.6,2,4,2.11
Екидин,2019-12-11 00:00:00,82,79,-5,0,-12,-4,1.9,-10.3,995.6,1022.8,-12.5,10.0,7,0.88,1.38,,1.1,3,4,3.88
Екидин,2019-12-12 00:00:00,89,81,0,0,0,1.1,2.3,0.7,990.1,1016.6,-2.1,10.0,4,0.69,1.26,0.4,3.4,4,6,5.92
Екидин,2019-12-13 00:00:00,83,76,-2,0,-6,-0.8,1.3,-3.8,987.2,1013.8,-7.4,10.0,2,0.96,1.2,1.9,3.4,7,11,4.84
Екидин,2019-12-14 00:00:00,75,74,-13,-6,-18,-12.3,-3.7,-16.8,1001.3,1029.5,-20.1,10.0,5,0.61,0.84,,2.1,4,9,1.85
Екидин,2019-12-15 00:00:00,71,64,-17,-10,-21,-15.9,-10.9,-19.1,1010.0,1038.8,-23.1,10.0,5,0.52,0.91,,0.4,2,4,1.29
Екидин,2019-12-16 00:00:00,72,60,-14,-6,-18,-13.4,-7.2,-17.2,1011.1,1039.7,-20.5,10.0,5,0.67,1.41,,0.5,2,3,1.6
Екидин,2019-12-17 00:00:00,74,59,-13,-4,-18,-12.4,-5.7,-17.2,1006.7,1035.1,-19.7,10.0,5,0.67,1.63,,1.5,5,8,1.81
Екидин,2019-12-18 00:00:00,80,77,-6,-4,-8,-6,-4.5,-7.9,994.5,1021.9,-10.5,10.0,5,0.78,0.83,0.9,5.9,7,10,3.12
Екидин,2019-12-19 00:00:00,82,77,-4,-1,-6,-3.4,-1.6,-5.5,988.7,1015.6,-7.9,10.0,5,0.88,1.03,1.1,4.1,7,11,3.9
Екидин,2019-12-20 00:00:00,81,77,-2,0,-6,-1.5,0.8,-5.4,977.8,1004.3,-7,10.0,5,1.1,1.31,3.5,9.6,12,17,4.47
Екидин,2019-12-21 00:00:00,80,78,-4,-1,-11,-3.9,-0.3,-9.7,971.5,998.0,-12.2,10.0,6,0.93,1.21,3.5,8.6,10,15,3.75
Екидин,2019-12-22 00:00:00,71,67,-15,-10,-18,-14.8,-9.6,-16.9,989.5,1017.6,-21.4,10.0,8,0.57,0.67,1.6,4.9,6,11,1.39
Екидин,2019-12-23 00:00:00,69,66,-21,-18,-26,-21.1,-16.8,-26.0,1004.9,1034.3,-29.8,10.0,10,0.36,0.43,0.6,2.3,3,5,0.81
Екидин,2019-12-24 00:00:00,68,65,-21,-14,-27,-20.4,-13.8,-25.7,1008.5,1037.9,-29.5,10.0,11,0.42,0.71,,3.6,5,7,0.87
Екидин,2019-12-25 00:00:00,68,61,-18,-10,-23,-17.8,-10.5,-22.2,1006.3,1035.3,-26.1,10.0,11,0.53,1.07,,0.8,1,7,1.08
Екидин,2019-12-26 00:00:00,67,63,-14,-6,-20,-13,-6.4,-19.4,997.8,1026.0,-23.4,10.0,11,0.78,1.23,,1.0,2,4,1.59
Екидин,2019-12-27 00:00:00,68,63,-5,-1,-11,-3.9,-1.3,-9.6,987.7,1014.7,-14.6,10.0,11,1.5,1.98,,3.1,8,12,3.14
Екидин,2019-12-28 00:00:00,75,68,-5,-2,-9,-4.4,-0.9,-7.5,982.5,1009.4,-10.8,10.0,11,1.1,1.55,,6.0,9,13,3.34
Екидин,2019-12-29 00:00:00,75,69,-7,-2,-13,-6.4,-0.9,-12.1,988.0,1015.2,-16.4,10.0,11,0.96,1.21,,5.0,6,9,3.03
Екидин,2019-12-30 00:00:00,70,66,-14,-12,-17,-14.2,-12,-16.2,997.8,1026.2,-20.3,10.0,11,0.61,0.72,,2.6,4,6,1.43
Екидин,2019-12-31 00:00:00,74,72,-12,-7,-17,-11.5,-5.4,-15.6,995.0,1023.0,-19.1,10.0,13,0.67,0.93,1.9,5.1,9,12,1.92
Екидин,2020-01-01 00:00:00,79,75,-3,-2,-7,-1.7,-0.6,-5.6,989.8,1016.5,-7,10.0,14,1.2,1.43,0.5,10.4,13,18,4.28
Екидин,2020-01-02 00:00:00,79,78,-1,0,-2,-0.3,1,-1.3,991.7,1018.3,-4.1,10.0,14,1.2,1.37,,10.0,12,17,4.74
Екидин,2020-01-03 00:00:00,77,70,-2,0,-4,-1.1,-0.1,-3.3,996.1,1023.0,-6.1,10.0,15,1.3,1.77,1.1,5.6,9,15,4.36
Екидин,2020-01-04 00:00:00,79,77,-2,0,-4,-1.1,0.1,-2.9,996.3,1023.2,-5.8,10.0,16,1.2,1.32,1.5,3.3,5,8,4.45
Екидин,2020-01-05 00:00:00,74,67,-4,-1,-9,-3.6,-0.3,-8.4,995.8,1022.9,-12.5,10.0,16,1.2,1.55,,2.9,4,7,3.52
Екидин,2020-01-06 00:00:00,74,67,-8,-4,-11,-7.6,-4.2,-10.2,996.0,1023.6,-13.9,10.0,16,0.92,1.43,,2.3,4,6,2.57
Екидин,2020-01-07 00:00:00,72,66,-7,-4,-11,-7,-4.6,-11.7,1000.4,1028.0,-15.1,10.0,16,1.0,1.44,,2.4,5,6,2.64
Екидин,2020-01-08 00:00:00,76,72,-12,-10,-15,-11.1,-8.2,-14.4,1006.2,1034.4,-17.8,10.0,16,0.66,0.83,,1.6,3,4,1.99
Екидин,2020-01-09 00:00:00,73,68,-18,-10,-22,-17.2,-9.2,-21.5,1006.1,1035.0,-25.4,10.0,16,0.44,0.59,0.5,2.3,4,7,1.19
Екидин,2020-01-10 00:00:00,68,60,-20,-13,-27,-19.6,-13,-26.2,993.8296683673469,1020.1199120765451,-30,10.0,17,0.46,0.85,,0.4,1,2,0.94
Екидин,2020-01-11 00:00:00,71,62,-16,-11,-18,-15.2,-11.8,-16.9,994.5,1022.9,-20.2,10.0,17,0.55,0.96,,0.4,1,6,1.34
Екидин,2020-01-12 00:00:00,71,66,-22,-18,-25,-22.1,-16.8,-24.4,993.3,1022.5,-28.2,10.0,17,0.31,0.47,,1.4,3,4,0.74
Екидин,2020-01-13 00:00:00,73,70,-16,-9,-24,-15.5,-10.3,-23.0,995.1,1023.5,-26.9,10.0,17,0.53,0.82,0.5,3.6,6,8,1.41
Екидин,2020-01-14 00:00:00,79,75,-7,-3,-13,-6.4,-1.9,-11.5,991.3,1018.6,-14.7,10.0,16,0.81,1.11,0.6,9.4,11,16,3.07
Екидин,2020-01-15 00:00:00,75,69,-7,-4,-11,-5.8,-2.3,-10.2,993.3,1020.7,-14.5,10.0,17,0.98,1.12,1.0,5.0,7,14,3.04
Екидин,2020-01-16 00:00:00,74,70,-11,-4,-20,-10.7,-4.7,-18.9,1005.6,1033.8,-22.9,10.0,17,0.74,0.93,,6.1,12,16,2.17
Екидин,2020-01-17 00:00:00,78,76,-5,-3,-6,-4,-2.9,-5.4,993.8296683673469,1020.1199120765451,-8,10.0,17,1.0,1.12,,12.9,18,20,3.54
Екидин,2020-01-18 00:00:00,76,71,-7,-5,-9,-6.3,-4.1,-8.3,1001.3,1028.9,-11.9,10.0,17,0.93,1.03,,6.6,8,14,2.92
Екидин,2020-01-19 00:00:00,77,75,-8,-4,-10,-7,-4.6,-8.7,998.5,1026.1,-11.9,10.0,17,0.83,1.02,,1.6,4,5,2.8
Екидин,2020-01-20 00:00:00,75,70,-7,-4,-8,-6.4,-4.9,-7.4,998.0,1025.5,-10.7,10.0,17,0.94,1.23,,2.5,7,9,2.86
Екидин,2020-01-21 00:00:00,79,77,-7,-5,-8,-5.8,-4,-7.3,991.4,1018.6,-10.5,10.0,18,0.84,0.93,2.6,8.6,9,13,3.13
Екидин,2020-01-22 00:00:00,79,76,-6,-4,-6,-4.3,-3.2,-4.8,988.1,1015.1,-8.1,10.0,19,0.92,1.02,1.8,10.3,14,18,3.54
Екидин,2020-01-23 00:00:00,82,80,-2,0,-4,-1,0.1,-3.3,980.5,1007.0,-5.3,10.0,20,1.0,1.09,2.8,15.9,18,22,4.67
Екидин,2020-01-24 00:00:00,84,81,-2,-1,-3,-0.9,-0.2,-2.0,993.8296683673469,1020.1199120765451,-4.7,10.0,22,0.9,0.99,3.4,9.5,16,20,4.82
Екидин,2020-01-25 00:00:00,76,74,-10,-3,-13,-9.3,-1.9,-13.8,988.4,1016.0,-17.2,10.0,24,0.75,1.02,,6.5,9,12,2.33
Екидин,2020-01-26 00:00:00,78,76,-8,-4,-12,-7,-3.6,-10.3,993.8296683673469,1020.1199120765451,-13.8,10.0,22,0.8,1.02,0.9,13.9,19,25,2.88
Екидин,2020-01-27 00:00:00,77,73,-6,-3,-9,-5,-1.5,-8.1,993.8296683673469,1020.1199120765451,-11.6,10.0,25,0.96,1.1,0.5,10.3,18,24,3.32
Екидин,2020-01-28 00:00:00,78,71,-8,-4,-17,-7.5,-2.8,-15.8,993.8296683673469,1020.1199120765451,-19.9,10.0,28,0.78,0.92,0.4,10.6,16,20,2.82
Екидин,2020-01-29 00:00:00,74,68,-22,-16,-27,-21.7,-15.7,-25.8,1007.3,1036.8,-28.4,10.0,31,0.29,0.45,,0.1,1,3,0.82
Екидин,2020-01-30 00:00:00,72,68,-17,-12,-21,-16.9,-14.1,-19.4,1006.2,1035.1,-22.4,10.0,31,0.47,0.6,,1.4,4,7,1.18
Екидин,2020-01-31 00:00:00,74,69,-14,-7,-19,-14,-7.6,-18.3,1001.4,1029.8,-21.5,10.0,31,0.59,1.02,,2.9,7,9,1.58
Екидин,2020-02-01 00:00:00,71,67,-10,-6,-13,-9.7,-6.2,-12.3,994.7,1022.4,-15.7,10.0,32,0.86,1.23,,3.6,8,10,2.09
Екидин,2020-02-02 00:00:00,75,70,-14,-6,-19,-14,-8,-19.3,988.8,1016.8,-21.7,10.0,32,0.55,0.93,,0.6,1,5,1.63
Екидин,2020-02-03 00:00:00,74,67,-11,-7,-18,-10.9,-7.2,-16.6,987.6,1015.2,-18.9,10.0,32,0.73,1.12,,2.4,4,6,2.01
Екидин,2020-02-04 00:00:00,76,71,-6,-2,-13,-5.7,-1.1,-11.5,989.8,1017.0,-15.8,10.0,32,0.96,1.12,,6.5,8,11,3.15
Екидин,2020-02-05 00:00:00,78,73,-2,0,-4,-0.2,2.1,-3.3,984.2,1010.7,-5.7,10.0,32,1.4,1.9,,10.0,12,17,4.65
Екидин,2020-02-06 00:00:00,75,70,-7,-1,-14,-6.6,0.7,-12.7,991.4,1018.8,-16.1,10.0,32,0.96,1.23,0.2,6.8,11,14,2.9
Екидин,2020-02-07 00:00:00,75,71,-2,0,-6,-0.2,2.7,-5.0,986.7,1013.3,-8.7,10.0,33,1.5,1.91,,10.8,13,18,4.59
Екидин,2020-02-08 00:00:00,78,71,0,0,-1,1.8,3.3,0.6,977.8,1003.9,-2.4,10.0,31,1.6,2.23,0.4,7.8,15,20,5.38
Екидин,2020-02-09 00:00:00,82,74,-4,0,-11,-3,0.9,-9.9,979.3,1005.9,-12.9,10.0,29,0.88,1.13,3.9,4.4,5,11,4.15
Екидин,2020-02-10 00:00:00,72,63,-17,-10,-23,-17.4,-9.8,-21.6,995.3,1023.9,-25.5,10.0,29,0.45,0.66,,2.3,4,9,1.15
Екидин,2020-02-11 00:00:00,69,59,-18,-10,-24,-17.3,-10.6,-23.5,1002.3,1031.1,-27.4,10.0,29,0.55,1.01,,4.4,7,9,1.13
Екидин,2020-02-12 00:00:00,69,62,-14,-8,-20,-13.7,-7.3,-18.8,996.6,1024.8,-22.8,10.0,29,0.74,1.21,,2.3,5,10,1.51
Екидин,2020-02-13 00:00:00,73,68,-10,-7,-14,-9.8,-6.3,-13.4,990.2,1017.8,-17.6,10.0,31,0.81,1.23,5.6,5.6,10,14,2.18
Екидин,2020-02-14 00:00:00,74,70,-8,-1,-17,-6.8,-1.2,-16.3,1000.9,1028.5,-20.3,10.0,32,0.98,1.32,0.3,6.0,10,16,2.94
Екидин,2020-02-15 00:00:00,73,67,-6,-1,-10,-4.9,0.1,-9.4,999.3,1026.7,-12.8,10.0,33,1.2,2.0,,2.9,6,12,3.16
Екидин,2020-02-16 00:00:00,74,69,-6,-3,-8,-5.7,-4.8,-6.8,1003.0,1030.6,-10.8,10.0,33,1.0,1.23,0.7,4.9,8,11,2.98
Екидин,2020-02-17 00:00:00,72,68,-13,-7,-17,-12.5,-6.5,-16.4,1008.2,1036.6,-19.5,10.0,31,0.67,0.93,0.2,3.6,5,8,1.75
Екидин,2020-02-18 00:00:00,72,69,-16,-10,-24,-16.4,-11.4,-23.4,1011.1,1040.0,-25.4,10.0,31,0.51,0.76,0.4,4.0,8,12,1.27
Екидин,2020-02-19 00:00:00,76,73,-8,-3,-12,-7,-4.4,-11.6,1009.2,1037.1,-12.4,10.0,30,0.9,1.13,,9.0,11,16,2.75
Екидин,2020-02-20 00:00:00,73,67,-8,-3,-12,-8,-3.4,-11.2,1003.0,1030.9,-14.5,10.0,31,0.96,1.54,,5.5,7,11,2.45
Екидин,2020-02-21 00:00:00,71,67,-10,-4,-16,-9.2,-3.9,-15.7,993.2,1020.8,-18.7,10.0,31,0.97,1.44,,2.4,6,11,2.23
Екидин,2020-02-22 00:00:00,72,69,-6,-2,-11,-5.7,-3.4,-10.2,994.2,1021.6,-13.7,10.0,31,1.1,1.44,,4.6,7,9,2.9
Екидин,2020-02-23 00:00:00,76,66,-12,-4,-18,-11.9,-3.3,-17.2,1004.5,1032.8,-19.7,10.0,31,0.7,1.33,,1.0,3,4,1.92
Екидин,2020-02-24 00:00:00,72,67,-11,-3,-17,-10.3,-4.2,-16.3,998.8,1026.7,-19.6,10.0,31,0.84,1.43,,2.0,6,10,2.08
Екидин,2020-02-25 00:00:00,77,71,-6,0,-14,-5.4,2,-12.7,992.0,1019.3,-15.5,10.0,31,1.0,1.84,0.0,2.3,3,8,3.38
Екидин,2020-02-26 00:00:00,79,77,0,0,-1,1.7,4.1,0.3,977.4,1003.5,-2.9,10.0,29,1.4,1.6,1.0,12.9,16,21,5.5
Екидин,2020-02-27 00:00:00,79,73,-2,0,-6,-1.8,0.4,-4.8,993.8296683673469,1020.1199120765451,-7.8,10.0,28,1.1,1.43,0.7,9.9,14,19,4.24
Екидин,2020-02-28 00:00:00,76,67,-4,0,-7,-2.7,1.7,-6.1,1004.8,1032.1,-8.8,10.0,28,1.3,2.26,,4.0,5,11,3.78
Екидин,2020-02-29 00:00:00,71,66,-3,0,-5,-2,1.5,-4.4,999.9,1027.0,-8.5,10.0,27,1.6,2.25,,6.5,8,12,3.75
Екидин,2020-03-01 00:00:00,74,68,-2,0,-4,-1,2.5,-3.2,991.8,1018.6,-7,10.0,26,1.5,2.3,,3.9,6,14,4.22
Екидин,2020-03-02 00:00:00,81,78,-2,-1,-5,-1.7,-0.5,-3.8,993.6,1020.5,-7,10.0,23,1.1,1.21,0.2,4.6,8,12,4.38
Екидин,2020-03-03 00:00:00,79,71,-9,-2,-14,-8.6,-3,-13.4,1005.3,1033.3,-15.3,10.0,23,0.72,1.33,,1.5,3,9,2.56
Екидин,2020-03-04 00:00:00,73,52,-9,0,-16,-8.6,0.1,-14.8,1004.0,1031.9,-17.4,10.0,23,1.1,2.78,,1.5,2,4,2.37
Екидин,2020-03-05 00:00:00,71,56,-6,-1,-11,-6,-0.5,-9.8,996.8,1024.2,-13,10.0,23,1.3,2.42,,1.6,4,6,2.78
Екидин,2020-03-06 00:00:00,72,61,-9,-5,-15,-8.5,-4.1,-14.2,1007.6,1035.6,-17.3,10.0,23,0.93,1.41,,5.5,7,14,2.37
Екидин,2020-03-07 00:00:00,72,58,-14,-2,-20,-12.8,-4.5,-19.2,1020.4,1049.2,-21.7,10.0,23,0.79,1.73,,0.4,1,6,1.69
Екидин,2020-03-08 00:00:00,70,50,-12,-1,-19,-11.3,-1.5,-18.3,1020.0,1048.6,-20.8,10.0,23,0.98,2.62,,1.4,2,4,1.85
Екидин,2020-03-09 00:00:00,70,51,-10,-1,-17,-8.2,1.9,-16.2,1010.9,1039.0,-18.7,10.0,23,1.3,3.36,,3.0,6,9,2.46
Екидин,2020-03-10 00:00:00,73,62,-4,0,-10,-3.6,2.3,-9.0,1003.2,1030.6,-11.3,10.0,22,1.4,2.47,,3.0,6,7,3.48
Екидин,2020-03-11 00:00:00,74,64,-1,0,-2,1.1,4.2,-0.7,1001.8,1028.6,-4,10.0,22,1.8,2.91,,2.6,4,7,4.86
Екидин,2020-03-12 00:00:00,73,60,-2,0,-7,-1,3.9,-6.0,1002.0,1029.1,-8.9,8.0,19,1.7,3.15,,3.1,5,8,4.14
Екидин,2020-03-13 00:00:00,72,55,-3,0,-8,-1,4.5,-6.4,995.6,1022.5,-8.6,8.0,17,1.8,3.71,,4.0,6,9,4.04
Екидин,2020-03-14 00:00:00,73,61,-1,0,-4,1.9,6.2,-2.9,991.5,1017.9,-5.1,7.0,15,2.0,3.62,,5.1,7,10,5.1
Екидин,2020-03-15 00:00:00,72,61,0,0,-1,3.4,6.9,-0.3,989.0,1015.3,-3.3,7.0,13,2.3,3.82,,4.8,9,13,5.59
Екидин,2020-03-16 00:00:00,72,61,0,0,0,4.5,10.1,1.3,989.3,1015.5,-2,6.0,8,2.5,4.6,,2.3,4,6,6.07
Екидин,2020-03-17 00:00:00,75,61,0,0,-2,0.9,5,-1.0,994.7,1021.4,-6.1,6.0,5,1.6,2.62,,3.3,6,10,4.92
Екидин,2020-03-18 00:00:00,75,59,-2,0,-5,-0.5,5.5,-4.3,1004.4,1031.5,-6.7,6.0,5,1.6,3.53,,2.6,4,8,4.41
Екидин,2020-03-19 00:00:00,72,54,-2,0,-6,0.2,7.2,-4.8,1001.0,1027.8,-7.5,6.0,3,2.0,4.53,,2.4,4,6,4.46
Екидин,2020-03-20 00:00:00,70,49,-1,0,-4,2.2,10.5,-2.7,991.2,1017.7,-4.8,4.0,2,2.5,6.1,,3.6,6,10,4.94
Екидин,2020-03-21 00:00:00,76,69,0,0,-1,3.6,6.7,2.0,977.7,1003.7,-1.6,4.0,1,1.9,2.96,0.6,5.4,9,14,6.0
Екидин,2020-03-22 00:00:00,71,48,-1,0,-3,1.6,5.7,-1.4,996.6,1023.3,-4.8,2.0,-,2.2,4.6,,3.9,7,12,4.78
Екидин,2020-03-23 00:00:00,72,52,-2,0,-5,0.3,5.3,-4.2,1007.4,1034.5,-6.4,2.0,-,1.9,3.99,,1.9,5,7,4.47
Екидин,2020-03-24 00:00:00,72,58,-2,0,-4,-0.9,3.5,-3.3,1011.1,1038.3,-6.4,2.0,-,1.7,2.9,,5.6,8,13,4.06
Екидин,2020-03-25 00:00:00,70,52,-3,2,-6,-1.7,3.4,-5.3,1014.7,1042.2,-7.7,2.0,-,1.8,3.57,,4.9,8,12,3.72
Екидин,2020-03-26 00:00:00,65,42,-2,5,-8,-0.5,7.3,-6.5,1009.4,1036.6,-8.4,0.0,0,2.5,5.54,,1.3,2,4,3.69
Екидин,2020-03-27 00:00:00,65,41,0,10,-6,2.2,12.5,-4.8,1000.9,1027.7,-7.1,0.0,0,3.3,8.3,,3.6,7,11,4.49
Екидин,2020-03-28 00:00:00,68,47,1,5,-3,2.4,6.4,-2.0,1001.1,1027.9,-4.4,0.0,0,2.6,4.97,,3.8,8,12,4.77
Екидин,2020-03-29 00:00:00,67,42,0,7,-6,1.6,9.8,-4.9,1004.3,1031.1,-7.2,0.0,0,2.8,6.7,,2.4,5,9,4.47
Екидин,2020-03-30 00:00:00,63,40,3,10,-2,4.7,13.3,-1.4,998.9,1025.3,-4.2,0.0,0,3.9,8.4,,4.0,7,11,5.21
Екидин,2020-03-31 00:00:00,61,39,5,13,-2,6.7,16.2,-0.1,990.6,1016.6,-3.1,0.0,0,4.9,10.7,,4.6,10,15,5.66
Екидин,2020-04-01 00:00:00,68,52,6,10,3,8.1,11,5.3,982.0,1007.6,-2,0.0,0,3.5,6.0,1.9,6.0,9,12,7.4
Екидин,2020-04-02 00:00:00,66,40,9,16,6,11.2,18.3,6.6,986.0,1011.5,2.7,0.0,0,5.3,12.0,,6.0,9,15,8.5
Екидин,2020-04-03 00:00:00,65,40,8,18,0,9.7,19.8,0.9,995.6,1021.5,-1.3,0.0,0,5.5,13.3,,2.9,5,8,7.6
Екидин,2020-04-04 00:00:00,63,41,13,20,6,14.3,22.3,9.7,992.3,1017.6,5.1,0.0,0,6.8,15.1,,7.9,11,16,10.0
Екидин,2020-04-05 00:00:00,70,50,6,14,1,8,15.4,3.1,991.3,1017.2,0.2,0.0,0,3.4,6.2,,5.0,8,14,7.5
Екидин,2020-04-06 00:00:00,68,42,10,19,0,9.7,17.8,1.1,990.8,1016.6,-0.8,0.0,0,5.0,11.6,,4.9,8,14,7.8
Екидин,2020-04-07 00:00:00,71,55,5,10,-1,6,12.1,-0.5,979.7,1005.6,-3.4,0.0,0,3.1,6.3,3.3,11.6,19,26,6.67
Екидин,2020-04-08 00:00:00,67,54,-1,4,-5,0.3,4.4,-3.7,994.4,1021.1,-6.8,0.0,0,2.2,3.7,0.2,6.5,9,16,4.15
Екидин,2020-04-09 00:00:00,69,42,1,11,-4,1.8,8.5,-2.8,999.9,1026.7,-5.7,0.0,0,2.5,6.0,0.2,4.5,6,9,4.63
Екидин,2020-04-10 00:00:00,68,45,7,18,-2,6.2,14,-1.0,1003.4,1029.8,-3.1,0.0,0,3.9,8.6,0.0,2.1,4,8,6.29
Екидин,2020-04-11 00:00:00,57,35,8,17,3,8.3,14.7,4.1,997.3,1023.4,-1.2,0.0,0,5.3,10.4,,5.0,8,14,6.0
Екидин,2020-04-12 00:00:00,56,35,10,20,1,10.5,18.4,3.7,986.1,1011.6,0.4,0.0,0,6.6,13.1,,4.0,7,13,6.8
Екидин,2020-04-13 00:00:00,57,37,10,23,0,9.4,17.4,1.9,988.6,1014.3,-1.7,0.0,0,5.9,11.6,,3.8,7,12,6.52
Екидин,2020-04-14 00:00:00,56,38,10,18,5,8.3,11.6,5.1,993.5,1019.5,-3.3,0.0,0,5.1,8.0,,5.0,8,15,6.0
Екидин,2020-04-15 00:00:00,56,36,10,22,2,9,16.1,3.4,999.4,1025.4,-2.3,0.0,0,5.8,11.4,,4.8,7,11,6.16
Екидин,2020-04-16 00:00:00,55,34,11,24,-1,10.3,19.6,0.4,999.2,1025.1,-3.5,0.0,0,7.0,14.2,,4.5,8,14,6.6
Екидин,2020-04-17 00:00:00,52,33,13,25,4,13.1,22,4.6,991.4,1016.9,0.2,0.0,0,8.7,16.5,,6.6,11,18,7.4
Екидин,2020-04-18 00:00:00,52,30,15,25,5,14.5,21.6,6.4,990.7,1015.9,2.3,0.0,0,9.0,16.5,,4.1,8,11,8.1
Екидин,2020-04-19 00:00:00,54,30,16,32,2,13.8,23.9,4.1,994.9,1020.3,1.1,0.0,0,9.3,20.0,,1.8,3,6,8.0
Екидин,2020-04-20 00:00:00,53,31,18,34,6,16.5,27.9,6.8,994.3,1019.5,1.1,0.0,0,11.3,24.2,,3.5,7,13,9.5
Екидин,2020-04-21 00:00:00,51,30,20,34,5,17.6,28.4,6.5,990.5,1015.5,2.3,0.0,0,12.5,25.3,,2.6,5,11,9.8
Екидин,2020-04-22 00:00:00,51,29,20,36,6,18.2,30,6.7,982.5,1007.3,2.4,0.0,0,12.9,27.6,,4.8,10,18,10.2
Екидин,2020-04-23 00:00:00,62,42,12,21,7,11.4,18.8,8.1,986.3,1011.7,0.6,0.0,0,5.5,9.3,2.3,4.6,8,15,8.1
Екидин,2020-04-24 00:00:00,69,52,10,20,5,9.4,14,6.3,987.3,1012.9,1.7,0.0,0,3.8,6.9,3.4,2.1,4,11,8.0
Екидин,2020-04-25 00:00:00,60,35,13,33,0,8.5,17.5,1.0,996.3,1022.3,-2.1,0.0,0,5.6,12.3,,2.1,4,9,6.35
Екидин,2020-04-26 00:00:00,57,33,12,22,1,11,18.9,2.0,994.8,1020.6,-1,0.0,0,6.8,13.1,,4.1,10,16,7.2
Екидин,2020-04-27 00:00:00,77,64,13,17,10,14.8,17.7,11.4,983.3,1008.4,6.2,0.0,0,3.9,6.5,11.8,3.8,6,10,13.0
Екидин,2020-04-28 00:00:00,89,77,13,15,12,14.3,16.5,13.0,976.8,1001.8,11.7,0.0,0,1.8,4.2,24.5,3.3,6,14,14.6
Екидин,2020-04-29 00:00:00,79,59,12,20,7,12,16.5,7.8,986.9,1012.4,4.8,0.0,0,3.2,7.6,14.2,4.5,6,22,11.0
Екидин,2020-04-30 00:00:00,70,49,10,18,3,10.7,17.1,4.3,995.3,1021.0,1.6,0.0,0,4.5,9.6,3.1,5.3,8,15,8.8
Екидин,2020-05-01 00:00:00,62,41,18,36,5,13.6,20.5,6.3,996.9,1022.4,3.3,0.0,0,7.0,13.9,,3.5,5,8,9.3
Екидин,2020-05-02 00:00:00,62,40,19,40,6,14.8,23.4,6.9,991.6,1016.9,4.5,0.0,0,8.1,16.4,,1.8,4,8,10.0
Екидин,2020-05-03 00:00:00,60,34,20,41,8,15.7,23.9,9.3,987.3,1012.4,5.3,0.0,0,8.6,18.7,,3.5,10,16,10.0
Екидин,2020-05-04 00:00:00,62,42,13,30,1,9.7,15.8,2.4,997.1,1023.1,0,0.0,0,5.2,9.9,,3.5,6,13,7.3
Екидин,2020-05-05 00:00:00,60,40,15,33,2,10.9,18.4,3.2,1002.7,1028.6,0.5,0.0,0,6.3,12.3,,2.3,4,8,7.5
