station,date,average,min,soil_tempaverage,soil_tempmax,soil_tempmin,air_tempaverage,air_tempmax,air_tempmin,pressureat station level,pressureat sea level,dew_pointmin,snow_cover_depth,snow_height_cm,def_nasaverage,def_nasmax,precipitationtotal,windaverage,windmax from 8 terms,windabs max,part_pressaverage,station_code,water_level,symbol,discharge,day,month,year
Екидин,2020-06-13,41,26,32,52,15,27.4,35.3,16.2,982.3,1006.3,9.8,0.0,0,24.8,40.7,,3.9,6,14,14.1,13221,617,В,0.0,13,6,2020
Екидин,2020-06-14,55,38,27,42,14,22.6,30.5,16.1,993.8296683673468,1020.1199120765452,10.7,0.0,0,13.2,21.1,1.4,5.4,8,13,14.7,13221,616,В,0.0,14,6,2020
Екидин,2020-06-15,67,58,15,25,10,14.7,23.6,11.2,990.0,1015.2,6.8,0.0,0,5.7,8.5,2.9,6.8,8,16,11.2,13221,616,В,0.0,15,6,2020
Екидин,2020-06-16,54,27,21,42,5,16.1,24,6.5,988.6,1013.7,3.2,0.0,0,10.5,21.1,,4.3,8,14,9.1,13221,617,В,0.0,16,6,2020
Екидин,2020-06-17,48,28,25,47,7,18.9,27.9,8.4,986.3,1011.1,3.6,0.0,0,13.8,26.6,,2.8,6,13,9.9,13221,617,В,0.0,17,6,2020
Екидин,2020-06-18,47,27,28,51,12,23.2,31.4,13.7,983.6,1007.9,8.4,0.0,0,17.4,31.9,,5.0,10,14,12.7,13221,617,В,0.0,18,6,2020
Екидин,2020-06-19,50,28,24,50,8,17.3,24.2,9.7,988.8,1013.8,2.3,0.0,0,10.8,18.1,,4.8,6,14,9.4,13221,615,В,0.0,19,6,2020
Екидин,2020-06-20,50,27,23,48,6,16.4,23,6.7,993.2,1018.5,1.9,0.0,0,10.7,20.0,,2.4,5,12,8.9,13221,614,В,0.0,20,6,2020
Екидин,2020-06-21,42,21,28,52,10,21.2,30.9,11.3,987.3,1011.9,3.8,0.0,0,17.7,33.6,,4.1,7,10,9.4,13221,612,В,0.0,21,6,2020
Екидин,2020-06-22,40,21,29,53,9,22.9,34.7,10.3,979.3,1003.6,4,0.0,0,20.8,41.8,,3.3,7,14,10.3,13221,609,В,0.0,22,6,2020
Екидин,2020-06-23,47,27,25,44,10,19.1,25.6,11.1,983.3,1008.0,4.1,0.0,0,12.9,22.2,,7.1,9,16,10.0,13221,606,В,0.0,23,6,2020
Екидин,2020-06-24,47,27,26,53,7,18.7,28,8.1,993.8296683673468,1020.1199120765452,3.2,0.0,0,13.5,25.4,,1.5,4,13,9.6,13221,603,В,0.0,24,6,2020
Екидин,2020-06-25,45,29,24,39,14,22.4,28.7,15.2,993.8296683673468,1020.1199120765452,7.4,0.0,0,15.8,26.8,,4.0,7,12,11.9,13221,601,В,0.0,25,6,2020
Екидин,2020-06-26,68,46,16,28,11,16,24.8,12.1,993.8296683673468,1020.1199120765452,8,0.0,0,6.3,15.0,2.4,5.6,8,14,12.1,13221,599,В,0.0,26,6,2020
Екидин,2020-06-27,59,41,15,24,6,13.2,18.4,7.3,979.5,1004.6,2.9,0.0,0,7.0,11.8,,4.4,7,15,8.6,13221,599,В,0.0,27,6,2020
Екидин,2020-06-28,54,31,20,35,8,16.9,27.2,9.6,982.1,1007.1,4.5,0.0,0,10.3,22.5,1.1,5.8,11,19,10.0,13221,597,В,0.0,28,6,2020
Екидин,2020-06-29,55,31,24,42,14,21.4,28.9,16.0,980.0,1004.4,9.2,0.0,0,13.1,25.3,,6.0,8,18,13.2,13221,595,В,0.0,29,6,2020
Екидин,2020-06-30,47,26,29,54,16,23.8,33.6,17.0,978.9,1003.1,9.3,0.0,0,18.3,35.8,,5.3,10,17,12.9,13221,593,_В,0.0,30,6,2020
Екидин,2020-07-01,56,35,24,45,12,19.2,25.2,13.7,982.1,1006.7,7.3,0.0,0,10.8,19.8,,4.8,7,14,11.9,13221,592,В,0.0,1,7,2020
Екидин,2020-07-02,73,60,16,22,12,16.3,20.3,13.3,983.0,1007.9,9.8,0.0,0,5.3,9.4,16.7,7.3,10,18,13.4,13221,593,^В,0.0,2,7,2020
Екидин,2020-07-03,64,49,15,21,8,15,19.3,9.7,990.4,1015.7,5.5,0.0,0,6.7,10.9,,4.1,8,15,10.7,13221,593,^В,0.0,3,7,2020
Екидин,2020-07-04,67,46,22,45,9,17.5,26,10.0,990.4,1015.4,7.4,0.0,0,8.0,17.5,,2.6,6,10,13.1,13221,592,В,0.0,4,7,2020
Екидин,2020-07-05,52,32,26,41,14,21.4,28.1,15.0,993.8296683673468,1020.1199120765452,6.7,0.0,0,13.5,24.7,0.0,2.0,4,9,12.9,13221,592,В,0.0,5,7,2020
Екидин,2020-07-06,67,52,19,26,12,19.1,25.3,13.7,986.0,1010.8,9.9,0.0,0,7.8,13.7,0.6,2.5,5,8,14.6,13221,592,В,0.0,6,7,2020
Екидин,2020-07-07,56,33,29,48,14,23.2,31,15.3,985.5,1010.0,11.7,0.0,0,14.9,29.1,,3.6,5,9,14.9,13221,590,В,0.0,7,7,2020
Екидин,2020-07-08,42,29,29,40,19,26.4,31.8,19.7,987.8,1012.1,9.5,0.0,0,21.1,31.3,,4.8,7,12,14.0,13221,590,В,0.0,8,7,2020
Екидин,2020-07-09,45,27,30,48,17,25.6,32.6,17.4,988.5,1012.8,9.7,0.0,0,20.2,34.6,,5.9,8,14,13.9,13221,590,В,0.0,9,7,2020
Екидин,2020-07-10,44,28,30,46,17,26.7,35,17.6,985.9,1010.0,9,0.0,0,22.8,39.1,,3.9,6,10,14.4,13221,589,В,0.0,10,7,2020
Екидин,2020-07-11,41,24,32,47,19,28,34.8,19.8,993.8296683673468,1020.1199120765452,10.5,0.0,0,24.7,40.5,,3.9,7,11,14.3,13221,589,В,0.0,11,7,2020
Екидин,2020-07-12,43,25,32,48,17,27.4,36.6,17.8,989.3,1013.5,11.4,0.0,0,23.9,44.8,,3.3,10,16,14.6,13221,589,В,0.0,12,7,2020
Екидин,2020-07-13,45,25,33,49,19,28.3,35,19.7,988.3,1012.4,11.7,0.0,0,23.6,40.7,,4.4,7,13,16.2,13221,588,В,0.0,13,7,2020
Екидин,2020-07-14,43,25,32,48,18,27.9,35.5,19.1,990.3,1014.4,11.8,0.0,0,24.1,41.5,,5.8,7,13,15.0,13221,587,В,0.0,14,7,2020
Екидин,2020-07-15,43,28,32,50,19,28.9,36.3,20.1,991.9,1016.0,12.7,0.0,0,25.5,40.6,,5.4,7,13,16.1,13221,587,В,0.0,15,7,2020
Екидин,2020-07-16,40,23,34,51,19,28.9,36.4,20.0,988.4,1012.4,11.1,0.0,0,26.3,43.6,,5.5,9,16,14.9,13221,586,В,0.0,16,7,2020
Екидин,2020-07-17,40,24,33,51,16,28.6,37,17.9,983.6,1007.5,11.8,0.0,0,27.1,44.6,,5.8,8,14,14.4,13221,585,В,0.0,17,7,2020
Екидин,2020-07-18,40,25,35,53,21,31.3,39.8,22.1,979.9,1003.5,13,0.0,0,30.6,50.4,,4.4,7,16,17.1,13221,584,В,0.0,18,7,2020
Екидин,2020-07-19,38,22,35,54,21,30.8,37.5,22.1,980.8,1004.5,11.7,0.0,0,29.9,48.0,,5.5,7,15,16.0,13221,583,В,0.0,19,7,2020
Екидин,2020-07-20,39,25,34,52,16,27.9,36.4,16.9,980.1,1004.1,9.4,0.0,0,26.1,43.6,,3.9,5,11,13.7,13221,583,В,0.0,20,7,2020
Екидин,2020-07-21,39,25,34,52,18,29.3,37.4,19.2,993.8296683673468,1020.1199120765452,11.8,0.0,0,27.8,44.8,,2.5,6,8,15.1,13221,582,В,0.0,21,7,2020
Екидин,2020-07-22,46,27,34,52,19,28.6,36.3,19.5,980.1,1003.9,13.1,0.0,0,24.4,41.1,,4.6,8,12,16.6,13221,581,В,0.0,22,7,2020
Екидин,2020-07-23,41,28,34,49,23,28.3,34.6,24.4,977.9,1001.6,11.2,0.0,0,23.5,33.7,,5.6,8,16,15.3,13221,579,В,0.0,23,7,2020
Екидин,2020-07-24,54,34,26,39,19,25.3,32.3,19.7,993.8296683673468,1020.1199120765452,12.7,0.0,0,15.7,30.7,2.3,5.1,11,19,17.1,13221,580,В,0.0,24,7,2020
Екидин,2020-07-25,55,36,26,43,17,22.7,29,17.7,982.5,1006.9,11.8,0.0,0,13.6,24.8,,5.0,7,12,14.6,13221,580,В,0.0,25,7,2020
Екидин,2020-07-26,58,42,24,42,16,22.7,28.7,16.5,993.8296683673468,1020.1199120765452,10.5,0.0,0,12.1,22.2,1.7,3.0,5,8,16.1,13221,579,В,0.0,26,7,2020
Екидин,2020-07-27,55,31,26,45,14,22.6,29.7,14.9,983.8,1008.3,10.3,0.0,0,14.5,28.3,,2.5,3,14,14.1,13221,578,В,0.0,27,7,2020
Екидин,2020-07-28,63,40,22,32,12,19.8,27.7,14.0,982.8,1007.4,10.5,0.0,0,9.7,19.2,4.0,5.4,7,17,14.1,13221,577,В,0.0,28,7,2020
Екидин,2020-07-29,53,29,25,44,12,20.2,27.3,12.5,989.2,1013.9,7.1,0.0,0,12.9,24.9,,2.6,4,12,11.8,13221,577,В,0.0,29,7,2020
Екидин,2020-07-30,47,28,27,50,11,22.4,30.2,12.4,990.9,1015.5,7.4,0.0,0,16.8,29.7,,2.0,3,7,12.0,13221,576,В,0.0,30,7,2020
Екидин,2020-07-31,44,27,30,52,14,25.2,33.2,14.7,988.2,1012.5,9.4,0.0,0,21.1,35.3,,2.1,3,8,13.1,13221,575,_В,0.0,31,7,2020
Екидин,2020-08-01,39,23,34,56,16,26.8,35.5,16.7,987.3,1011.5,8.5,0.0,0,24.6,42.4,,2.3,5,11,12.9,13221,573,^В,0.0,1,8,2020
Екидин,2020-08-02,39,25,34,54,20,28.7,37.2,20.8,987.1,1011.1,9.9,0.0,0,26.2,45.0,,3.8,7,16,14.8,13221,572,В,0.0,2,8,2020
Екидин,2020-08-03,37,23,34,54,21,29.8,36.5,21.5,986.9,1010.8,11.3,0.0,0,28.3,44.1,,5.9,8,14,14.9,13221,570,В,0.0,3,8,2020
Екидин,2020-08-04,40,27,32,50,19,27.9,34.1,20.2,983.2,1007.2,11.7,0.0,0,24.2,37.3,,4.8,8,14,14.6,13221,569,В,0.0,4,8,2020
Екидин,2020-08-05,40,25,34,52,20,28.6,35,20.5,982.3,1006.2,11.4,0.0,0,25.4,40.7,,7.4,12,16,14.9,13221,568,В,0.0,5,8,2020
Екидин,2020-08-06,45,27,31,52,22,28.6,37.9,23.7,983.1,1007.0,12.8,0.0,0,23.1,46.1,9.0,7.6,10,17,17.1,13221,567,В,0.0,6,8,2020
Екидин,2020-08-07,61,43,23,32,20,24.5,28.6,22.7,984.2,1008.4,14.5,0.0,0,12.2,21.7,1.6,5.8,9,17,18.7,13221,567,В,0.0,7,8,2020
Екидин,2020-08-08,63,35,25,43,18,22.9,31.4,18.6,978.8,1003.1,13.5,0.0,0,11.9,28.9,8.4,4.6,8,13,17.0,13221,569,В,0.0,8,8,2020
Екидин,2020-08-09,61,35,23,36,16,22,29.8,16.7,972.9,997.2,12.3,0.0,0,12.0,26.2,0.9,3.6,5,10,15.4,13221,566,В,0.0,9,8,2020
Екидин,2020-08-10,55,30,23,34,18,21.5,27,18.7,971.1,995.3,6.8,0.0,0,12.4,23.1,1.9,6.1,10,16,13.6,13221,566,В,0.0,10,8,2020
Екидин,2020-08-11,65,57,19,27,15,18.6,20.9,15.9,973.0,997.4,10.9,0.0,0,7.7,10.4,0.8,6.0,9,14,13.8,13221,565,В,0.0,11,8,2020
Екидин,2020-08-12,65,50,17,21,15,17.4,19.7,16.0,978.4,1003.2,8.6,0.0,0,7.0,11.3,0.5,3.5,4,9,12.9,13221,564,В,0.0,12,8,2020
Екидин,2020-08-13,63,49,20,30,14,18.1,22.5,15.3,983.4,1008.2,9.9,0.0,0,8.1,13.0,,3.3,8,9,12.9,13221,564,В,0.0,13,8,2020
Екидин,2020-08-14,57,33,22,42,8,18,26,9.3,986.1,1011.0,5.9,0.0,0,10.7,22.0,,1.6,3,7,11.1,13221,563,В,0.0,14,8,2020
Екидин,2020-08-15,49,30,28,49,14,23,30.5,14.6,984.6,1009.0,9,0.0,0,16.6,29.0,,2.6,5,9,12.9,13221,563,В,0.0,15,8,2020
Екидин,2020-08-16,50,40,26,39,20,23,27.2,20.5,978.8,1003.1,9,0.0,0,14.3,18.7,,5.5,8,15,13.9,13221,562,В,0.0,16,8,2020
Екидин,2020-08-17,55,38,19,28,10,17.3,23.4,10.9,979.1,1003.8,6.1,0.0,0,9.8,17.4,0.0,4.9,9,14,10.5,13221,561,В,0.0,17,8,2020
Екидин,2020-08-18,66,49,17,32,9,14.9,20.5,10.1,977.4,1002.3,6.1,0.0,0,6.2,11.8,1.6,5.1,9,16,11.0,13221,560,В,0.0,18,8,2020
Екидин,2020-08-19,60,34,18,31,11,15.7,20.9,12.0,978.8,1003.7,4.1,0.0,0,7.9,15.6,,5.4,9,15,10.2,13221,560,В,0.0,19,8,2020
Екидин,2020-08-20,56,42,20,34,11,17,21.9,12.9,981.5,1006.3,6.5,0.0,0,9.2,14.7,,4.3,8,14,10.6,13221,559,В,0.0,20,8,2020
Екидин,2020-08-21,54,33,21,38,8,16.3,24.5,9.1,982.1,1007.0,4.6,0.0,0,9.8,20.0,,4.0,7,12,9.6,13221,559,В,0.0,21,8,2020
Екидин,2020-08-22,56,32,19,34,10,17.1,24.9,11.1,982.4,1007.3,6.2,0.0,0,9.6,20.3,,3.8,7,13,10.5,13221,558,В,0.0,22,8,2020
Екидин,2020-08-23,55,34,22,39,8,17.3,24.8,8.5,982.5,1007.3,5,0.0,0,10.5,19.4,,1.6,4,7,10.5,13221,558,В,0.0,23,8,2020
Екидин,2020-08-24,57,41,18,26,11,17.7,21.8,12.1,981.1,1005.8,7.1,0.0,0,9.3,14.5,,3.5,6,9,11.2,13221,558,В,0.0,24,8,2020
Екидин,2020-08-25,57,37,22,40,8,16.8,24.6,9.1,987.8,1012.8,5,0.0,0,9.8,19.1,,2.1,4,10,10.5,13221,557,В,0.0,25,8,2020
Екидин,2020-08-26,53,34,24,44,8,19.6,29.3,9.2,990.8,1015.6,5.5,0.0,0,13.1,25.7,,2.5,5,9,11.6,13221,557,В,0.0,26,8,2020
Екидин,2020-08-27,47,29,27,43,13,22.7,30.5,14.3,990.4,1015.1,8.4,0.0,0,16.8,30.0,,1.8,3,9,12.2,13221,556,В,0.0,27,8,2020
Екидин,2020-08-28,48,30,27,45,11,22.3,30.6,12.3,993.0,1017.8,8.1,0.0,0,16.4,29.4,,2.8,4,9,12.1,13221,555,В,0.0,28,8,2020
Екидин,2020-08-29,45,29,27,44,14,23.4,31.2,15.3,994.6,1019.3,8.9,0.0,0,17.6,30.6,,4.8,7,11,12.4,13221,554,В,0.0,29,8,2020
Екидин,2020-08-30,49,28,27,48,13,22.7,32,13.7,993.2,1017.9,8.6,0.0,0,16.9,32.6,,2.1,4,9,12.6,13221,553,В,0.0,30,8,2020
Екидин,2020-08-31,45,27,28,50,15,24,32.1,16.0,992.1,1016.7,9.7,0.0,0,18.6,33.9,,2.6,6,11,12.7,13221,552,_В,0.0,31,8,2020
Екидин,2020-09-01,47,27,30,53,14,24.6,33.4,16.0,991.0,1015.4,9.7,0.0,0,19.7,36.1,,3.3,5,9,13.4,13221,551,В,0.0,1,9,2020
Екидин,2020-09-02,46,26,28,47,14,24.3,34.5,14.9,989.1,1013.5,8.1,0.0,0,20.1,38.9,,2.0,3,6,13.0,13221,550,В,0.0,2,9,2020
Екидин,2020-09-03,55,43,20,32,14,17.1,27.6,13.1,988.4,1013.4,6.1,0.0,0,9.0,12.3,0.3,5.8,8,16,10.6,13221,549,В,0.0,3,9,2020
Екидин,2020-09-04,55,33,14,29,3,11.9,18.6,4.3,997.9,1023.6,0.4,0.0,0,7.2,13.6,,3.4,6,13,7.3,13221,549,В,0.0,4,9,2020
Екидин,2020-09-05,55,39,12,21,2,11,16.3,4.2,997.5,1023.3,-0.2,0.0,0,6.6,10.7,,2.5,5,10,7.0,13221,548,В,0.0,5,9,2020
Екидин,2020-09-06,54,34,14,30,3,10.8,17.9,3.8,995.2,1021.0,-0.7,0.0,0,6.8,12.8,,2.9,6,13,6.8,13221,547,В,0.0,6,9,2020
Екидин,2020-09-07,51,34,19,36,6,15.5,23.1,7.5,995.8,1021.1,2.3,0.0,0,9.8,17.6,,3.5,7,14,8.6,13221,547,_В,0.0,7,9,2020
Екидин,2020-09-08,52,31,18,31,7,14.3,20.5,7.6,996.4,1021.8,1.9,0.0,0,8.7,15.5,,2.6,5,12,8.2,13221,546,_В,0.0,8,9,2020
Екидин,2020-09-09,55,34,13,27,1,11.1,20.2,1.9,993.8296683673468,1020.1199120765452,-1,0.0,0,7.3,15.1,,2.4,5,10,6.9,13221,546,_В,0.0,9,9,2020
Екидин,2020-09-10,49,30,19,35,7,15.5,24.4,8.0,996.2,1021.6,2.7,0.0,0,10.4,20.7,,6.0,9,14,8.2,13221,547,_В,0.0,10,9,2020
Екидин,2020-09-11,45,30,20,33,13,17.4,24.9,13.8,991.9,1016.9,4,0.0,0,11.6,21.5,,7.1,9,15,8.8,13221,546,_В,0.0,11,9,2020
Екидин,2020-09-12,50,30,19,37,6,16.8,27.5,7.0,991.5,1016.6,1.5,0.0,0,11.7,24.1,,1.9,4,8,9.1,13221,547,В,0.0,12,9,2020
Екидин,2020-09-13,50,33,19,36,7,17,26,7.5,993.7,1018.9,2.3,0.0,0,11.5,21.3,,2.1,5,9,9.3,13221,548,В,0.0,13,9,2020
Екидин,2020-09-14,50,31,21,36,11,17.9,25,12.3,991.3,1016.3,5.6,0.0,0,11.5,21.2,,2.6,5,8,9.8,13221,548,В,0.0,14,9,2020
Екидин,2020-09-15,65,53,13,20,9,14.1,19.6,9.6,980.7,1005.8,4.3,0.0,0,5.9,9.3,3.0,4.6,10,16,10.4,13221,549,В,0.0,15,9,2020
Екидин,2020-09-16,59,41,12,21,5,11.4,18.3,6.3,976.7,1001.9,1.9,0.0,0,6.2,11.3,,6.5,10,18,7.7,13221,551,В,0.0,16,9,2020
Екидин,2020-09-17,74,60,10,14,6,10.4,13.8,7.3,976.3,1001.6,3,0.0,0,3.3,5.6,7.9,7.6,11,19,9.4,13221,553,В,0.0,17,9,2020
Екидин,2020-09-18,70,53,13,22,9,13.5,18.6,10.0,993.5,1018.9,7.3,0.0,0,5.1,9.9,,2.1,5,9,10.6,13221,556,В,0.0,18,9,2020
Екидин,2020-09-19,59,38,15,29,5,13.7,22.4,6.4,996.8,1022.3,2.4,0.0,0,7.7,16.2,,4.0,7,13,9.0,13221,557,В,0.0,19,9,2020
Екидин,2020-09-20,51,38,16,26,10,16.2,23,11.1,984.2,1009.2,3.4,0.0,0,9.8,16.9,,8.4,16,23,9.2,13221,558,В,0.0,20,9,2020
Екидин,2020-09-21,63,47,9,15,6,9.9,14,7.2,984.5,1010.1,1.1,0.0,0,4.6,8.0,,5.4,9,16,7.6,13221,560,В,0.0,21,9,2020
Екидин,2020-09-22,68,57,7,12,2,7.1,11.3,2.8,989.8,1015.7,-0.3,0.0,0,3.5,5.6,,5.4,8,17,6.81,13221,561,В,0.0,22,9,2020
Екидин,2020-09-23,64,39,11,21,3,10.7,19,3.8,985.8,1011.3,1.3,0.0,0,5.8,13.0,,7.1,13,20,7.94,13221,561,В,0.0,23,9,2020
Екидин,2020-09-24,64,44,11,25,3,8.9,17.3,4.4,990.1,1015.9,-0.3,0.0,0,4.5,8.7,,4.3,7,16,7.1,13221,562,В,0.0,24,9,2020
Екидин,2020-09-25,62,46,9,24,0,6.8,13.3,0.7,1002.2,1028.5,-3.4,0.0,0,4.3,8.1,,2.8,6,11,6.0,13221,563,В,0.0,25,9,2020
Екидин,2020-09-26,60,44,9,21,1,8.6,14.5,1.9,1005.5,1031.7,-1.4,0.0,0,4.9,8.8,,3.8,6,13,6.6,13221,563,В,0.0,26,9,2020
Екидин,2020-09-27,59,32,8,22,-1,7.1,16,-0.4,1006.7,1033.0,-2.6,0.0,0,5.4,11.9,,3.1,6,11,5.47,13221,564,В,0.0,27,9,2020
Екидин,2020-09-28,58,31,9,26,-2,7.3,16.7,-1.1,1006.4,1032.7,-3.5,0.0,0,5.7,12.7,,0.9,2,6,5.48,13221,565,В,0.0,28,9,2020
Екидин,2020-09-29,56,34,12,31,0,9.3,19.5,1.2,1007.1,1033.3,-2.9,0.0,0,6.5,14.5,,1.9,4,9,6.37,13221,566,В,0.0,29,9,2020
Екидин,2020-09-30,62,39,9,19,1,9.3,18.6,1.9,1004.8,1031.0,-1.4,0.0,0,5.4,12.0,,2.4,6,10,7.1,13221,567,^В,0.0,30,9,2020
Екидин,2020-10-01,54,36,11,30,0,9,20.2,0.4,1004.1,1030.2,-4.4,0.0,0,6.6,14.0,,4.1,7,10,6.2,13221,567,_В,0.0,1,10,2020
Екидин,2020-10-02,51,39,13,29,4,11.6,18.9,5.6,1003.8,1029.8,-2,0.0,0,7.3,12.7,,3.9,7,11,7.0,13221,567,_В,0.0,2,10,2020
Екидин,2020-10-03,64,42,12,24,2,10.4,19,3.0,1001.0,1027.0,0.6,0.0,0,5.6,11.9,,1.6,3,5,7.9,13221,568,В,0.0,3,10,2020
Екидин,2020-10-04,64,45,10,26,1,8.8,17.8,2.2,997.9,1024.0,-0.7,0.0,0,4.8,10.7,,3.8,9,13,7.13,13221,568,В,0.0,4,10,2020
Екидин,2020-10-05,60,44,4,11,-2,3.1,9.5,-1.5,1003.6,1030.3,-8.9,0.0,0,3.2,4.86,,6.6,10,14,4.55,13221,568,В,0.0,5,10,2020
Екидин,2020-10-06,57,36,3,21,-8,1.6,12.3,-7.4,1006.8,1033.6,-10.7,0.0,0,3.9,8.7,,3.9,8,14,3.85,13221,569,В,0.0,6,10,2020
Екидин,2020-10-07,59,44,4,13,-1,4.4,10.2,-0.4,1001.0,1027.4,-5.4,0.0,0,3.6,6.8,0.3,4.0,6,9,4.95,13221,569,В,0.0,7,10,2020
Екидин,2020-10-08,66,40,6,17,0,4.7,7.8,0.9,1006.7,1033.3,-7.5,0.0,0,3.0,6.1,,5.5,9,13,5.57,13221,570,В,0.0,8,10,2020
Екидин,2020-10-09,60,38,4,16,-5,2,7.9,-4.3,1015.2,1042.3,-7.1,0.0,0,3.3,6.4,,2.0,4,8,4.07,13221,570,В,0.0,9,10,2020
Екидин,2020-10-10,51,36,7,24,-3,5.4,15.3,-2.3,1011.3,1038.0,-8.9,0.0,0,5.2,10.6,,3.1,6,10,4.57,13221,571,В,0.0,10,10,2020
Екидин,2020-10-11,47,35,11,27,2,8.7,16.5,2.8,1006.5,1032.7,-6.8,0.0,0,6.5,11.6,,3.1,4,8,5.22,13221,572,В,0.0,11,10,2020
Екидин,2020-10-12,48,33,10,28,-3,7.2,17.6,-1.7,1005.7,1032.0,-8.6,0.0,0,6.4,12.8,,0.9,2,5,4.8,13221,572,В,0.0,12,10,2020
Екидин,2020-10-13,57,40,10,25,-1,8.8,20.1,-0.4,1006.3,1032.5,-4.3,0.0,0,6.2,13.2,,0.8,1,4,6.45,13221,572,В,0.0,13,10,2020
Екидин,2020-10-14,56,30,11,33,-1,9,20.8,-0.1,1005.0,1031.2,-4.1,0.0,0,6.9,16.2,,1.1,3,5,6.14,13221,573,В,0.0,14,10,2020
Екидин,2020-10-15,55,32,11,32,-1,9,20.6,-0.1,1003.5,1029.7,-4.4,0.0,0,6.9,15.7,,2.4,5,8,6.09,13221,573,В,0.0,15,10,2020
Екидин,2020-10-16,55,34,11,30,-1,9.3,21.6,-0.4,1001.5,1027.6,-4.7,0.0,0,7.1,16.1,,2.5,4,7,6.2,13221,574,В,0.0,16,10,2020
Екидин,2020-10-17,54,35,10,25,0,10.6,21.5,1.2,994.5,1020.3,-4.7,0.0,0,7.7,15.8,,4.8,10,15,6.88,13221,574,В,0.0,17,10,2020
Екидин,2020-10-18,56,42,11,19,2,9.9,16.8,2.8,998.5,1024.4,-5.5,0.0,0,5.6,8.2,,3.3,5,10,6.9,13221,575,В,0.0,18,10,2020
Екидин,2020-10-19,56,34,9,27,-3,8,20.3,-2.3,1002.9,1029.1,-6.1,0.0,0,6.0,15.1,,3.1,6,11,6.11,13221,575,В,0.0,19,10,2020
Екидин,2020-10-20,57,31,11,30,-1,9.7,21.3,1.4,993.9,1019.8,-2,0.0,0,6.8,16.5,,2.1,4,9,6.61,13221,575,В,0.0,20,10,2020
Екидин,2020-10-21,58,41,8,21,0,7.9,16.7,1.2,984.6,1010.3,-3.6,0.0,0,5.1,10.7,,4.9,10,16,6.1,13221,575,В,0.0,21,10,2020
Екидин,2020-10-22,63,48,2,8,-1,2.8,7.3,-0.2,989.4,1015.8,-6.3,0.0,0,2.9,4.59,0.0,4.9,9,14,4.63,13221,576,В,0.0,22,10,2020
Екидин,2020-10-23,62,47,1,9,-5,0.1,5.2,-4.4,994.9,1021.7,-9.1,0.0,0,2.5,4.34,,4.0,7,12,3.77,13221,576,В,0.0,23,10,2020
Екидин,2020-10-24,58,44,1,10,-8,0.5,6.8,-6.7,1001.1,1028.0,-10.7,0.0,0,3.0,5.23,,5.3,9,14,3.66,13221,576,В,0.0,24,10,2020
Екидин,2020-10-25,61,43,8,16,3,8.2,15.3,4.0,994.4,1020.4,-2.3,0.0,0,4.7,9.5,0.3,10.0,15,20,6.52,13221,577,В,0.0,25,10,2020
Екидин,2020-10-26,75,60,8,10,6,9.2,11.5,7.0,983.3,1008.8,2.3,0.0,0,3.0,5.4,4.7,10.0,15,21,8.6,13221,578,В,0.0,26,10,2020
Екидин,2020-10-27,82,72,1,6,-1,1.1,7.1,-0.5,981.8,1008.2,-3.3,0.0,0,1.2,1.88,5.9,8.9,10,16,5.49,13221,579,В,0.0,27,10,2020
Екидин,2020-10-28,78,74,-2,0,-3,-1.3,0.2,-2.3,1002.6,1029.7,-6.1,0.0,0,1.2,1.33,,5.6,8,13,4.35,13221,579,В,0.0,28,10,2020
Екидин,2020-10-29,74,54,0,7,-4,0.4,6.9,-3.2,1011.1,1038.2,-5.9,0.0,0,1.8,4.31,,4.9,7,11,4.64,13221,579,В,0.0,29,10,2020
Екидин,2020-10-30,71,44,3,16,-4,2.9,11.9,-2.8,1010.9,1037.8,-4.7,0.0,0,2.9,7.3,,2.6,4,6,5.16,13221,580,^В,0.0,30,10,2020
Екидин,2020-10-31,73,47,1,13,-6,2.1,14.3,-4.7,1007.8,1034.7,-6.2,0.0,0,2.7,7.2,,0.8,3,4,5.25,13221,580,^В,0.0,31,10,2020
Екидин,2020-11-01,69,44,2,14,-5,2.2,11.7,-4.2,1002.3,1029.0,-6.7,0.0,0,2.9,7.6,,1.3,2,4,4.83,13221,580,_В,0.0,1,11,2020
Екидин,2020-11-02,71,47,3,12,-2,3.2,11.2,-1.1,1001.7,1028.3,-4,0.0,0,2.8,6.9,,1.6,3,5,5.27,13221,580,_В,0.0,2,11,2020
Екидин,2020-11-03,79,67,-2,3,-6,-1.1,2.3,-5.1,1005.9,1033.0,-7.1,0.0,0,1.3,2.27,,2.5,5,9,4.46,13221,581,_В,0.0,3,11,2020
Екидин,2020-11-04,70,40,-2,11,-9,-1.9,8.1,-8.1,1011.3,1038.7,-9.8,0.0,0,2.1,6.3,,1.6,3,6,3.64,13221,581,)В,0.0,4,11,2020
Екидин,2020-11-05,70,42,-1,10,-8,-1,9.5,-7.4,1007.3,1034.6,-9.4,0.0,0,2.4,6.3,,1.9,3,4,3.86,13221,581,)В,0.0,5,11,2020
Екидин,2020-11-06,66,41,1,13,-6,1.3,11.9,-5.1,999.6,1026.4,-6.8,0.0,0,3.0,7.9,,1.8,3,7,4.28,13221,581,В,0.0,6,11,2020
