station_code,date,water_level,symbol,discharge
13221,2009-03-06,548,ВI,нб
13221,2009-03-07,548,ВI,нб
13221,2009-03-08,548,ВI,нб
13221,2009-03-09,548,ВI,нб
13221,2009-03-10,548,ВI,нб
13221,2009-03-11,548,ВI,нб
13221,2009-03-12,548,ВI,нб
13221,2009-03-13,548,ВI,нб
13221,2009-03-14,548,ВI,нб
13221,2009-03-15,548,ВI,нб
13221,2009-03-16,548,ВI,нб
13221,2009-03-17,548,ВI,нб
13221,2009-03-18,548,ВI,нб
13221,2009-03-19,548,ВI,нб
13221,2009-03-20,548,ВI,нб
13221,2009-03-21,549,ВI,нб
13221,2009-03-22,550,ВI,нб
13221,2009-03-23,552,ВI,нб
13221,2009-03-24,552,ВI,нб
13221,2009-03-25,583,В↑,нб
13221,2009-03-26,595,В↑,нб
13221,2009-03-27,597,В↑,нб
13221,2009-03-28,596,В↑,нб
13221,2009-03-29,600,В↑,нб
13221,2009-03-30,611,В↑,нб
13221,2009-03-31,618,В↑,нб
13221,2009-04-01,616,В↑,нб
13221,2009-04-02,616,В↑,15.8
13221,2009-04-03,623,В↑,13.5
13221,2009-04-04,667,N,11.7
13221,2009-04-05,657,N,10.5
13221,2009-04-06,651,N,9.36
13221,2009-04-07,652,N,8.79
13221,2009-04-08,646,N,6.74
13221,2009-04-09,630,N,5.85
13221,2009-04-10,618,,5.37
13221,2009-04-11,612,,4.79
13221,2009-04-12,611,,4.46
13221,2009-04-13,607,,4.01
13221,2009-04-14,601,,4.01
13221,2009-04-15,595,,3.57
13221,2009-04-16,591,,3.35
13221,2009-04-17,589,,3.25
13221,2009-04-18,588,,3.14
13221,2009-04-19,588,,3.03
13221,2009-04-20,585,,2.92
13221,2009-04-21,583,,2.82
13221,2009-04-22,583,,2.71
13221,2009-04-23,580,,2.5
13221,2009-04-24,580,,2.29
13221,2009-04-25,579,,2.19
13221,2009-04-26,578,,1.98
13221,2009-04-27,577,,1.98
13221,2009-04-28,577,,1.98
13221,2009-04-29,576,,1.89
13221,2009-04-30,574,,1.8
13221,2009-05-01,575,,1.8
13221,2009-05-02,575,,1.7
13221,2009-05-03,575,,1.61
13221,2009-05-04,574,,1.52
13221,2009-05-05,573,,1.52
13221,2009-05-06,573,,1.36
13221,2009-05-07,572,,1.36
13221,2009-05-08,572,,1.29
13221,2009-05-09,572,,1.21
13221,2009-05-10,572,,1.07
13221,2009-05-11,571,,1.01
13221,2009-05-12,571,,1.01
13221,2009-05-13,570,,0.88
13221,2009-05-14,571,,0.82
13221,2009-05-15,571,,0.82
13221,2009-05-16,571,,0.82
13221,2009-05-17,572,,0.77
13221,2009-05-18,574,,0.77
13221,2009-05-19,573,,0.77
13221,2009-05-20,573,,0.77
13221,2009-05-21,573,,0.72
13221,2009-05-22,572,,0.72
13221,2009-05-23,571,,0.67
13221,2009-05-24,569,,0.67
13221,2009-05-25,568,,0.67
13221,2009-05-26,566,,0.62
13221,2009-05-27,566,,0.57
13221,2009-05-28,565,,0.54
13221,2009-05-29,564,,0.54
13221,2009-05-30,563,,0.51
13221,2009-05-31,562,,0.51
13221,2009-06-01,561,,0.47
13221,2009-06-02,562,,0.44
13221,2009-06-03,563,,0.41
13221,2009-06-04,562,,0.39
13221,2009-06-05,562,,0.39
13221,2009-06-06,561,,0.37
13221,2009-06-07,560,,0.32
13221,2009-06-08,559,,0.32
13221,2009-06-09,558,,0.3
13221,2009-06-10,558,,0.28
13221,2009-06-11,558,,0.27
13221,2009-06-12,556,,0.25
13221,2009-06-13,555,,0.24
13221,2009-06-14,554,,0.22
13221,2009-06-15,553,,0.21
13221,2009-06-16,552,,0.2
13221,2009-06-17,552,,0.19
13221,2009-06-18,551,,0.18
13221,2009-06-19,550,,0.18
13221,2009-06-20,550,,0.17
13221,2009-06-21,551,,0.16
13221,2009-06-22,554,,0.16
13221,2009-06-23,554,,0.16
13221,2009-06-24,553,,0.15
13221,2009-06-25,551,,0.15
13221,2009-06-26,550,,0.15
13221,2009-06-27,549,,0.15
13221,2009-06-28,549,,0.16
13221,2009-06-29,548,,0.22
13221,2009-06-30,548,,0.2
13221,2009-07-01,547,,0.18
13221,2009-07-02,547,,0.16
13221,2009-07-03,547,,0.16
13221,2009-07-04,547,,0.16
13221,2009-07-05,547,,0.16
13221,2009-07-06,546,,0.16
13221,2009-07-07,546,,0.16
13221,2009-07-08,545,,0.15
13221,2009-07-09,545,,0.15
13221,2009-07-10,544,,0.15
13221,2009-07-11,544,,0.15
13221,2009-07-12,544,,0.16
13221,2009-07-13,544,,0.16
13221,2009-07-14,544,,0.16
13221,2009-07-15,544,,0.15
13221,2009-07-16,544,,0.15
13221,2009-07-17,544,,0.15
13221,2009-07-18,544,,0.13
13221,2009-07-19,544,,0.1
13221,2009-07-20,544,,0.073
13221,2009-07-21,544,,0.073
13221,2009-07-22,543,,0.073
13221,2009-07-23,542,,0.072
13221,2009-07-24,542,,0.072
13221,2009-07-25,542,,0.072
13221,2009-07-26,543,,0.072
13221,2009-07-27,542,,0.071
13221,2009-07-28,542,,0.071
13221,2009-07-29,542,,0.071
13221,2009-07-30,542,,0.07
13221,2009-07-31,541,,0.07
13221,2009-08-01,541,,0.071
13221,2009-08-02,541,,0.072
13221,2009-08-03,541,,0.073
13221,2009-08-04,541,,0.074
13221,2009-08-05,541,,0.076
13221,2009-08-06,541,,0.077
13221,2009-08-07,541,,0.078
13221,2009-08-08,541,,0.079
13221,2009-08-09,541,,0.08
13221,2009-08-10,541,,0.081
13221,2009-08-11,540,,0.079
13221,2009-08-12,540,,0.076
13221,2009-08-13,540,,0.074
13221,2009-08-14,540,,0.071
13221,2009-08-15,539,,0.069
13221,2009-08-16,539,,0.067
13221,2009-08-17,539,,0.064
13221,2009-08-18,539,,0.062
13221,2009-08-19,541,,0.059
13221,2009-08-20,541,,0.057
13221,2009-08-21,541,,0.059
13221,2009-08-22,541,,0.062
13221,2009-08-23,541,,0.064
13221,2009-08-24,541,,0.067
13221,2009-08-25,541,,0.069
13221,2009-08-26,541,,0.072
13221,2009-08-27,542,,0.074
13221,2009-08-28,543,,0.077
13221,2009-08-29,543,,0.079
13221,2009-08-30,543,,0.082
13221,2009-08-31,544,,0.084
13221,2009-09-01,544,,0.083
13221,2009-09-02,544,,0.081
13221,2009-09-03,544,,0.08
13221,2009-09-04,544,,0.078
13221,2009-09-05,544,,0.077
13221,2009-09-06,544,,0.075
13221,2009-09-07,544,,0.074
13221,2009-09-08,544,,0.072
13221,2009-09-09,544,,0.071
13221,2009-09-10,544,,0.069
13221,2009-09-11,544,,0.068
13221,2009-09-12,544,,0.066
13221,2009-09-13,544,,0.065
13221,2009-09-14,544,,0.064
13221,2009-09-15,544,,0.063
13221,2009-09-16,543,B,0.061
13221,2009-09-17,543,B,0.06
13221,2009-09-18,543,B,0.059
13221,2009-09-19,543,B,0.057
13221,2009-09-20,543,B,0.056
13221,2009-09-21,543,B,0.057
13221,2009-09-22,543,B,0.059
13221,2009-09-23,543,B,0.06
13221,2009-09-24,543,B,0.062
13221,2009-09-25,543,B,0.063
13221,2009-09-26,543,B,0.064
13221,2009-09-27,543,B,0.066
13221,2009-09-28,543,B,0.067
13221,2009-09-29,543,B,0.069
13221,2009-09-30,543,B,0.07
13221,2009-10-01,543,B,0.069
13221,2009-10-02,544,B,0.068
13221,2009-10-03,544,B,0.068
13221,2009-10-04,544,B,0.067
13221,2009-10-05,544,B,0.066
13221,2009-10-06,545,B,0.065
13221,2009-10-07,545,B,0.064
13221,2009-10-08,546,B,0.064
13221,2009-10-09,546,B,0.063
13221,2009-10-10,546,B,0.062
13221,2009-10-11,546,B,0.065
13221,2009-10-12,546,B,0.068
13221,2009-10-13,546,B,0.071
13221,2009-10-14,546,B,0.074
13221,2009-10-15,546,B,0.077
13221,2009-10-16,546,B,0.08
13221,2009-10-17,546,B,0.083
13221,2009-10-18,546,B,0.086
13221,2009-10-19,546,B,0.089
13221,2009-10-20,546,B,0.092
13221,2009-10-21,546,B,0.093
13221,2009-10-22,546,B,0.093
13221,2009-10-23,546,B,0.094
13221,2009-10-24,546,B,0.095
13221,2009-10-25,546,B,0.096
13221,2009-10-26,546,B),0.096
13221,2009-10-27,546,B),0.097
13221,2009-10-28,546,B),0.098
13221,2009-10-29,546,B),0.098
13221,2009-10-30,546,B,0.099
13221,2009-10-31,546,B,0.1
13221,2009-11-01,546,B),0.095
13221,2009-11-02,546,B),0.092
13221,2009-11-03,546,B),0.086
13221,2009-11-04,547,B),0.081
13221,2009-11-05,547,B),0.076
13221,2009-11-06,547,B),0.071
13221,2009-11-07,547,ВI,0.066
13221,2009-11-08,547,ВI,0.062
13221,2009-11-09,547,ВI,0.057
13221,2009-11-10,547,ВI,0.052
13221,2009-11-11,547,ВI,0.054
13221,2009-11-12,547,ВI,0.055
13221,2009-11-13,547,ВI,0.057
13221,2009-11-14,547,ВI,0.058
13221,2009-11-15,547,ВI,0.06
13221,2009-11-16,547,ВI,0.061
13221,2009-11-17,547,ВI,0.063
13221,2009-11-18,547,ВI,0.064
13221,2009-11-19,547,ВI,0.066
13221,2009-11-20,547,ВI,0.067
13221,2009-11-21,547,ВI,0.062
13221,2009-11-22,547,ВI,0.058
13221,2009-11-23,547,ВI,0.053
13221,2009-11-24,547,ВI,0.049
13221,2009-11-25,548,ВI,0.044
13221,2009-11-26,548,ВI,0.039
13221,2009-11-27,548,ВI,0.035
13221,2009-11-28,548,ВI,0.03
13221,2009-11-29,548,ВI,0.056
13221,2009-11-30,548,ВI,0.021
13221,2009-12-01,548,ВI,нб
13221,2009-12-02,548,ВI,нб
13221,2009-12-03,548,ВI,нб
13221,2009-12-04,548,ВI,нб
13221,2009-12-05,548,ВI,нб
13221,2009-12-06,548,ВI,нб
13221,2009-12-07,548,ВI,нб
13221,2009-12-08,548,ВI,нб
13221,2009-12-09,548,ВI,нб
13221,2009-12-10,548,ВI,нб
13221,2009-12-11,548,ВI,нб
13221,2009-12-12,548,ВI,нб
13221,2009-12-13,548,ВI,нб
13221,2009-12-14,548,ВI,нб
13221,2009-12-15,548,ВI,нб
13221,2009-12-16,548,ВI,нб
13221,2009-12-17,548,ВI,нб
13221,2009-12-18,548,ВI,нб
13221,2009-12-19,548,ВI,нб
13221,2009-12-20,548,ВI,нб
13221,2009-12-21,548,ВI,нб
13221,2009-12-22,548,ВI,нб
13221,2009-12-23,548,ВI,нб
13221,2009-12-24,548,ВI,нб
13221,2009-12-25,548,ВI,нб
13221,2009-12-26,548,ВI,нб
13221,2009-12-27,548,ВI,нб
13221,2009-12-28,548,ВI,нб
13221,2009-12-29,548,ВI,нб
13221,2009-12-30,548,ВI,нб
13221,2009-12-31,548,ВI,нб
13221,2010-01-01,548,ВI,нб
13221,2010-01-02,548,ВI,нб
13221,2010-01-03,548,ВI,нб
13221,2010-01-04,548,ВI,нб
13221,2010-01-05,548,ВI,нб
13221,2010-01-06,548,ВI,нб
13221,2010-01-07,548,ВI,нб
13221,2010-01-08,548,ВI,нб
13221,2010-01-09,548,ВI,нб
13221,2010-01-10,548,ВI,нб
13221,2010-01-11,548,ВI,нб
13221,2010-01-12,548,ВI,нб
13221,2010-01-13,548,ВI,нб
13221,2010-01-14,548,ВI,нб
13221,2010-01-15,548,ВI,нб
13221,2010-01-16,548,ВI,нб
13221,2010-01-17,548,ВI,нб
13221,2010-01-18,548,ВI,нб
13221,2010-01-19,548,ВI,нб
13221,2010-01-20,548,ВI,нб
13221,2010-01-21,548,ВI,нб
13221,2010-01-22,548,ВI,нб
13221,2010-01-23,548,ВI,нб
13221,2010-01-24,548,ВI,нб
13221,2010-01-25,548,ВI,нб
13221,2010-01-26,548,ВI,нб
13221,2010-01-27,548,ВI,нб
13221,2010-01-28,548,ВI,нб
13221,2010-01-29,548,ВI,нб
13221,2010-01-30,548,ВI,нб
13221,2010-01-31,548,ВI,нб
13221,2010-02-01,548,ВI,нб
13221,2010-02-02,548,ВI,нб
13221,2010-02-03,548,ВI,нб
13221,2010-02-04,548,ВI,нб
13221,2010-02-05,548,ВI,нб
13221,2010-02-06,548,ВI,нб
13221,2010-02-07,548,ВI,нб
13221,2010-02-08,548,ВI,нб
13221,2010-02-09,548,ВI,нб
13221,2010-02-10,548,ВI,нб
13221,2010-02-11,548,ВI,нб
13221,2010-02-12,548,ВI,нб
13221,2010-02-13,548,ВI,нб
13221,2010-02-14,548,ВI,нб
13221,2010-02-15,548,ВI,нб
13221,2010-02-16,548,ВI,нб
13221,2010-02-17,548,ВI,нб
13221,2010-02-18,548,ВI,нб
13221,2010-02-19,548,ВI,нб
13221,2010-02-20,548,ВI,нб
13221,2010-02-21,548,ВI,нб
13221,2010-02-22,548,ВI,нб
13221,2010-02-23,548,ВI,нб
13221,2010-02-24,548,ВI,нб
13221,2010-02-25,548,ВI,нб
13221,2010-02-26,548,ВI,нб
13221,2010-02-27,548,ВI,нб
13221,2010-02-28,548,ВI,нб
13221,2010-03-01,548,ВI,нб
13221,2010-03-02,548,ВI,нб
13221,2010-03-03,548,ВI,нб
13221,2010-03-04,548,ВI,нб
13221,2010-03-05,548,ВI,нб
13221,2010-03-06,548,ВI,нб
13221,2010-03-07,548,ВI,нб
13221,2010-03-08,548,ВI,нб
13221,2010-03-09,548,ВI,нб
13221,2010-03-10,548,ВI,нб
13221,2010-03-11,548,ВI,нб
13221,2010-03-12,548,ВI,нб
13221,2010-03-13,548,ВI,нб
13221,2010-03-14,548,ВI,нб
13221,2010-03-15,548,ВI,нб
13221,2010-03-16,548,ВI,нб
13221,2010-03-17,548,ВI,нб
13221,2010-03-18,548,ВI,нб
13221,2010-03-19,548,ВI,нб
13221,2010-03-20,548,ВI,нб
13221,2010-03-21,549,ВI,нб
13221,2010-03-22,550,ВI,нб
13221,2010-03-23,552,ВI,нб
13221,2010-03-24,552,ВI,нб
13221,2010-03-25,583,В↑,16.4
13221,2010-03-26,595,В↑,81.9
13221,2010-03-27,597,В↑,81.9
13221,2010-03-28,596,В↑,65.6
13221,2010-03-29,600,В↑,50.2
13221,2010-03-30,611,В↑,44.5
13221,2010-03-31,618,В↑,49.3
13221,2010-04-01,616,В↑,44.5
13221,2010-04-02,616,В↑,41.5
13221,2010-04-03,623,В↑,39.4
13221,2010-04-04,667,N,37.6
13221,2010-04-05,657,N,35.8
13221,2010-04-06,651,N,35.8
13221,2010-04-07,652,N,43
13221,2010-04-08,646,N,40.4
13221,2010-04-09,630,N,38.3
13221,2010-04-10,618,,34.1
13221,2010-04-11,612,,25.3
13221,2010-04-12,611,,18.3
13221,2010-04-13,607,,15.1
13221,2010-04-14,601,,13.6
13221,2010-04-15,595,,10.9
13221,2010-04-16,591,,9.24
13221,2010-04-17,589,,7.98
13221,2010-04-18,588,,6.78
13221,2010-04-19,588,,5.7
13221,2010-04-20,585,,4.7
13221,2010-04-21,583,,4.3
13221,2010-04-22,583,,3.79
13221,2010-04-23,580,,3.62
13221,2010-04-24,580,,3.45
13221,2010-04-25,579,,3.28
13221,2010-04-26,578,,3.11
13221,2010-04-27,577,,3.11
13221,2010-04-28,577,,2.94
13221,2010-04-29,576,,2.94
13221,2010-04-30,574,,2.77
13221,2010-05-01,575,,2.6
13221,2010-05-02,575,,2.6
13221,2010-05-03,575,,2.6
13221,2010-05-04,574,,2.47
13221,2010-05-05,573,,2.47
13221,2010-05-06,573,,2.47
13221,2010-05-07,572,,2.06
13221,2010-05-08,572,,2.06
13221,2010-05-09,572,,1.93
13221,2010-05-10,572,,1.82
13221,2010-05-11,571,,1.71
13221,2010-05-12,571,,1.59
13221,2010-05-13,570,,1.48
13221,2010-05-14,571,,1.37
13221,2010-05-15,571,,1.28
13221,2010-05-16,571,,1.19
13221,2010-05-17,572,,1.09
13221,2010-05-18,574,,0.91
13221,2010-05-19,573,,0.91
13221,2010-05-20,573,,0.91
13221,2010-05-21,573,,0.91
13221,2010-05-22,572,,0.86
13221,2010-05-23,571,,0.75
13221,2010-05-24,569,,0.75
13221,2010-05-25,568,,0.7
13221,2010-05-26,566,,0.65
13221,2010-05-27,566,,0.7
13221,2010-05-28,565,,0.65
13221,2010-05-29,564,,0.65
13221,2010-05-30,563,,0.61
13221,2010-05-31,562,,0.57
13221,2010-06-01,561,,0.54
13221,2010-06-02,562,,0.5
13221,2010-06-03,563,,0.46
13221,2010-06-04,562,,0.46
13221,2010-06-05,562,,0.43
13221,2010-06-06,561,,0.41
13221,2010-06-07,560,,0.38
13221,2010-06-08,559,,0.33
13221,2010-06-09,558,,0.31
13221,2010-06-10,558,,0.28
13221,2010-06-11,558,,0.24
13221,2010-06-12,556,,0.24
13221,2010-06-13,555,,0.23
13221,2010-06-14,554,,0.23
13221,2010-06-15,553,,0.21
13221,2010-06-16,552,,0.21
13221,2010-06-17,552,,0.2
13221,2010-06-18,551,,0.2
13221,2010-06-19,550,,0.2
13221,2010-06-20,550,,0.19
13221,2010-06-21,551,,0.19
13221,2010-06-22,554,,0.19
13221,2010-06-23,554,,0.18
13221,2010-06-24,553,,0.17
13221,2010-06-25,551,,0.15
13221,2010-06-26,550,,0.15
13221,2010-06-27,549,,0.15
13221,2010-06-28,549,,0.14
13221,2010-06-29,548,,0.13
13221,2010-06-30,548,,0.13
