МЕТЕОРОЛОГИЧЕСКАЯ БАЗА ДАННЫХ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
"Табл. 2.1.2 Температура поверхности почвы, град.",,,,
Станция,Дата,Сред,Макс,Мин
Екидин,2019-03-07 00:00:00,-7,0,-12
Екидин,2019-03-08 00:00:00,-4,0,-9
Екидин,2019-03-09 00:00:00,-7,0,-11
Екидин,2019-03-10 00:00:00,-10,-3,-15
Екидин,2019-03-11 00:00:00,-5,0,-11
Екидин,2019-03-12 00:00:00,-5,0,-11
Екидин,2019-03-13 00:00:00,-3,0,-9
Екидин,2019-03-14 00:00:00,-2,0,-7
Екидин,2019-03-15 00:00:00,-1,0,-4
Екидин,2019-03-16 00:00:00,-7,-2,-13
Екидин,2019-03-17 00:00:00,-5,-1,-10
Екидин,2019-03-18 00:00:00,-2,0,-4
Екидин,2019-03-19 00:00:00,-4,0,-8
Екидин,2019-03-20 00:00:00,-3,0,-7
Екидин,2019-03-21 00:00:00,-3,0,-7
Екидин,2019-03-22 00:00:00,-1,2,-3
Екидин,2019-03-23 00:00:00,0,2,-1
Екидин,2019-03-24 00:00:00,1,4,0
Екидин,2019-03-25 00:00:00,3,11,-3
Екидин,2019-03-26 00:00:00,4,7,0
Екидин,2019-03-27 00:00:00,0,6,-4
Екидин,2019-03-28 00:00:00,5,8,2
Екидин,2019-03-29 00:00:00,4,6,3
Екидин,2019-03-30 00:00:00,6,14,0
Екидин,2019-03-31 00:00:00,2,9,0
Екидин,2019-04-01 00:00:00,5,11,0
Екидин,2019-04-02 00:00:00,7,17,0
Екидин,2019-04-03 00:00:00,10,14,6
Екидин,2019-04-04 00:00:00,8,12,5
Екидин,2019-04-05 00:00:00,7,10,4
Екидин,2019-04-06 00:00:00,6,8,3
Екидин,2019-04-07 00:00:00,6,13,0
Екидин,2019-04-08 00:00:00,10,20,3
Екидин,2019-04-09 00:00:00,10,21,3
Екидин,2019-04-10 00:00:00,10,20,1
Екидин,2019-04-11 00:00:00,11,21,4
Екидин,2019-04-12 00:00:00,12,21,3
Екидин,2019-04-13 00:00:00,15,25,8
Екидин,2019-04-14 00:00:00,14,24,5
Екидин,2019-04-15 00:00:00,10,15,5
Екидин,2019-04-16 00:00:00,5,11,1
Екидин,2019-04-17 00:00:00,5,15,0
Екидин,2019-04-18 00:00:00,-2,4,-8
Екидин,2019-04-19 00:00:00,-1,2,-3
Екидин,2019-04-20 00:00:00,3,10,-2
Екидин,2019-04-21 00:00:00,6,19,-4
Екидин,2019-04-22 00:00:00,9,20,-1
Екидин,2019-04-23 00:00:00,10,23,0
Екидин,2019-04-24 00:00:00,10,19,3
Екидин,2019-04-25 00:00:00,10,17,6
Екидин,2019-04-26 00:00:00,11,17,6
Екидин,2019-04-27 00:00:00,10,18,6
Екидин,2019-04-28 00:00:00,13,28,1
Екидин,2019-04-29 00:00:00,15,24,7
Екидин,2019-04-30 00:00:00,3,16,-1
Екидин,2019-05-01 00:00:00,2,10,-6
Екидин,2019-05-02 00:00:00,6,14,-2
Екидин,2019-05-03 00:00:00,7,18,-3
Екидин,2019-05-04 00:00:00,12,25,1
Екидин,2019-05-05 00:00:00,15,28,3
Екидин,2019-05-06 00:00:00,20,33,8
Екидин,2019-05-07 00:00:00,20,32,7
Екидин,2019-05-08 00:00:00,22,34,10
Екидин,2019-05-09 00:00:00,23,35,11
Екидин,2019-05-10 00:00:00,23,36,10
Екидин,2019-05-11 00:00:00,24,37,12
Екидин,2019-05-12 00:00:00,23,36,11
Екидин,2019-05-13 00:00:00,23,34,12
Екидин,2019-05-14 00:00:00,23,37,10
Екидин,2019-05-15 00:00:00,15,26,9
Екидин,2019-05-16 00:00:00,14,24,3
Екидин,2019-05-17 00:00:00,17,28,4
Екидин,2019-05-18 00:00:00,15,23,11
Екидин,2019-05-19 00:00:00,13,24,1
Екидин,2019-05-20 00:00:00,15,23,8
Екидин,2019-05-21 00:00:00,10,20,-1
Екидин,2019-05-22 00:00:00,13,19,5
Екидин,2019-05-23 00:00:00,13,23,2
Екидин,2019-05-24 00:00:00,18,31,6
Екидин,2019-05-25 00:00:00,14,22,8
Екидин,2019-05-26 00:00:00,13,25,-1
Екидин,2019-05-27 00:00:00,18,34,5
Екидин,2019-05-28 00:00:00,26,42,13
Екидин,2019-05-29 00:00:00,28,42,16
Екидин,2019-05-30 00:00:00,28,44,14
Екидин,2019-05-31 00:00:00,26,44,12
Екидин,2019-06-01 00:00:00,28,46,11
Екидин,2019-06-02 00:00:00,29,44,16
Екидин,2019-06-03 00:00:00,29,42,16
Екидин,2019-06-04 00:00:00,27,44,14
Екидин,2019-06-05 00:00:00,19,30,8
Екидин,2019-06-06 00:00:00,15,26,9
Екидин,2019-06-07 00:00:00,17,25,13
Екидин,2019-06-08 00:00:00,19,28,12
Екидин,2019-06-09 00:00:00,18,26,11
Екидин,2019-06-10 00:00:00,21,33,7
Екидин,2019-06-11 00:00:00,23,43,10
Екидин,2019-06-12 00:00:00,27,43,17
Екидин,2019-06-13 00:00:00,30,50,17
Екидин,2019-06-14 00:00:00,20,35,10
Екидин,2019-06-15 00:00:00,15,22,7
Екидин,2019-06-16 00:00:00,20,43,4
Екидин,2019-06-17 00:00:00,27,49,14
Екидин,2019-06-18 00:00:00,24,46,6
Екидин,2019-06-19 00:00:00,24,45,7
Екидин,2019-06-20 00:00:00,28,45,11
Екидин,2019-06-21 00:00:00,31,50,12
Екидин,2019-06-22 00:00:00,30,50,14
Екидин,2019-06-23 00:00:00,29,50,10
Екидин,2019-06-24 00:00:00,31,53,12
Екидин,2019-06-25 00:00:00,36,58,16
Екидин,2019-06-26 00:00:00,33,52,23
Екидин,2019-06-27 00:00:00,28,50,15
Екидин,2019-06-28 00:00:00,29,48,13
Екидин,2019-06-29 00:00:00,28,49,13
Екидин,2019-06-30 00:00:00,32,55,15
Екидин,2019-07-01 00:00:00,28,38,19*
Екидин,2019-07-02 00:00:00,22,27,18
Екидин,2019-07-03 00:00:00,16,21,12
Екидин,2019-07-04 00:00:00,25,41,13
Екидин,2019-07-05 00:00:00,29,50,14
Екидин,2019-07-06 00:00:00,30,48,17
Екидин,2019-07-07 00:00:00,27,42,13
Екидин,2019-07-08 00:00:00,31,52,16
Екидин,2019-07-09 00:00:00,31,49,16
Екидин,2019-07-10 00:00:00,33,52,16
Екидин,2019-07-11 00:00:00,36,58,20
Екидин,2019-07-12 00:00:00,37,56,24
Екидин,2019-07-13 00:00:00,35,53,20
Екидин,2019-07-14 00:00:00,36,53,21
Екидин,2019-07-15 00:00:00,37,58,23
Екидин,2019-07-16 00:00:00,34,52,22
Екидин,2019-07-17 00:00:00,31,52,15
Екидин,2019-07-18 00:00:00,33,53,18
Екидин,2019-07-19 00:00:00,34,55,19
Екидин,2019-07-20 00:00:00,35,56,19
Екидин,2019-07-21 00:00:00,37,56,25
Екидин,2019-07-22 00:00:00,29,42,17
Екидин,2019-07-23 00:00:00,27,40,18
Екидин,2019-07-24 00:00:00,29,49,15
Екидин,2019-07-25 00:00:00,29,44,15
Екидин,2019-07-26 00:00:00,26,41,15
Екидин,2019-07-27 00:00:00,30,50,14
Екидин,2019-07-28 00:00:00,31,44,22
Екидин,2019-07-29 00:00:00,28,44,18
Екидин,2019-07-30 00:00:00,32,54,18
Екидин,2019-07-31 00:00:00,31,52,17
Екидин,2019-08-01 00:00:00,29,46,21*
Екидин,2019-08-02 00:00:00,20,36,11
Екидин,2019-08-03 00:00:00,23,40,10
Екидин,2019-08-04 00:00:00,28,48,17
Екидин,2019-08-05 00:00:00,29,53,13
Екидин,2019-08-06 00:00:00,33,56,16
Екидин,2019-08-07 00:00:00,29,48,17
Екидин,2019-08-08 00:00:00,25,41,13
Екидин,2019-08-09 00:00:00,25,42,11
Екидин,2019-08-10 00:00:00,28,51,12
Екидин,2019-08-11 00:00:00,32,55,14
Екидин,2019-08-12 00:00:00,29,45,21
Екидин,2019-08-13 00:00:00,22,31,16
Екидин,2019-08-14 00:00:00,19,30,13
Екидин,2019-08-15 00:00:00,22,40,10
Екидин,2019-08-16 00:00:00,25,42,14
Екидин,2019-08-17 00:00:00,26,44,12
Екидин,2019-08-18 00:00:00,27,45,13
Екидин,2019-08-19 00:00:00,30,51,15
Екидин,2019-08-20 00:00:00,30,48,18
Екидин,2019-08-21 00:00:00,26,43,16
Екидин,2019-08-22 00:00:00,24,40,13
Екидин,2019-08-23 00:00:00,25,45,11
Екидин,2019-08-24 00:00:00,27,50,10
Екидин,2019-08-25 00:00:00,28,51,12
Екидин,2019-08-26 00:00:00,28,48,12
Екидин,2019-08-27 00:00:00,23,40,11
Екидин,2019-08-28 00:00:00,23,48,6
Екидин,2019-08-29 00:00:00,19,34,14
Екидин,2019-08-30 00:00:00,13,21,10
Екидин,2019-08-31 00:00:00,10,15,6
Екидин,2019-09-01 00:00:00,12,25,2
Екидин,2019-09-02 00:00:00,12,21,4
Екидин,2019-09-03 00:00:00,13,26,5
Екидин,2019-09-04 00:00:00,13,30,4
Екидин,2019-09-05 00:00:00,12,14,10
Екидин,2019-09-06 00:00:00,11,12,9
Екидин,2019-09-07 00:00:00,13,23,9
Екидин,2019-09-08 00:00:00,11,18,7
Екидин,2019-09-09 00:00:00,12,18,8
Екидин,2019-09-10 00:00:00,14,25,7
Екидин,2019-09-11 00:00:00,15,24,8
Екидин,2019-09-12 00:00:00,15,28,6
Екидин,2019-09-13 00:00:00,16,32,5
Екидин,2019-09-14 00:00:00,18,34,8
Екидин,2019-09-15 00:00:00,19,36,8
Екидин,2019-09-16 00:00:00,17,33,9
Екидин,2019-09-17 00:00:00,19,31,11
Екидин,2019-09-18 00:00:00,16,20,12
Екидин,2019-09-19 00:00:00,21,36,11
Екидин,2019-09-20 00:00:00,18,31,9
Екидин,2019-09-21 00:00:00,16,34,4
Екидин,2019-09-22 00:00:00,17,27,10
Екидин,2019-09-23 00:00:00,10,16,4
Екидин,2019-09-24 00:00:00,11,20,5
Екидин,2019-09-25 00:00:00,10,33,-1
Екидин,2019-09-26 00:00:00,13,32,4
Екидин,2019-09-27 00:00:00,8,14,6
Екидин,2019-09-28 00:00:00,7,18,0
Екидин,2019-09-29 00:00:00,7,14,2
Екидин,2019-09-30 00:00:00,5,22,-2
Екидин,2019-10-01 00:00:00,6,21,-2
Екидин,2019-10-02 00:00:00,9,25,-1
Екидин,2019-10-03 00:00:00,9,30,-1
Екидин,2019-10-04 00:00:00,9,28,-2
Екидин,2019-10-05 00:00:00,11,30,0
Екидин,2019-10-06 00:00:00,12,30,0
Екидин,2019-10-07 00:00:00,13,31,0
Екидин,2019-10-08 00:00:00,13,33,1
Екидин,2019-10-09 00:00:00,12,32,2
Екидин,2019-10-10 00:00:00,12,20,5
Екидин,2019-10-11 00:00:00,6,10,4
Екидин,2019-10-12 00:00:00,7,20,0
Екидин,2019-10-13 00:00:00,10,22,4
Екидин,2019-10-14 00:00:00,10,17,5
Екидин,2019-10-15 00:00:00,9,14,4
Екидин,2019-10-16 00:00:00,10,12,7
Екидин,2019-10-17 00:00:00,4,8,0
Екидин,2019-10-18 00:00:00,3,9,-2
Екидин,2019-10-19 00:00:00,6,15,-1
Екидин,2019-10-20 00:00:00,3,10,-1
Екидин,2019-10-21 00:00:00,0,12,-6
Екидин,2019-10-22 00:00:00,0,14,-8
Екидин,2019-10-23 00:00:00,1,13,-6
Екидин,2019-10-24 00:00:00,8,16,2
Екидин,2019-10-25 00:00:00,9,14,4
Екидин,2019-10-26 00:00:00,10,17,7
Екидин,2019-10-27 00:00:00,9,20,2
Екидин,2019-10-28 00:00:00,11,17,6
Екидин,2019-10-29 00:00:00,10,18,6
Екидин,2019-10-30 00:00:00,9,22,1
Екидин,2019-10-31 00:00:00,7,18,0
Екидин,2019-11-01 00:00:00,1,8,-3
Екидин,2019-11-02 00:00:00,0,6,-4
Екидин,2019-11-03 00:00:00,0,3,-5
Екидин,2019-11-04 00:00:00,1,3,-2
Екидин,2019-11-05 00:00:00,-3,0,-7
Екидин,2019-11-06 00:00:00,-1,3,-3
Екидин,2019-11-07 00:00:00,0,7,-5
Екидин,2019-11-08 00:00:00,1,8,-3
Екидин,2019-11-09 00:00:00,3,10,0
Екидин,2019-11-10 00:00:00,-1,2,-6
Екидин,2019-11-11 00:00:00,-5,5,-11
Екидин,2019-11-12 00:00:00,-3,7,-9
Екидин,2019-11-13 00:00:00,-2,8,-7
Екидин,2019-11-14 00:00:00,-1,3,-4
Екидин,2019-11-15 00:00:00,-5,-1,-7
Екидин,2019-11-16 00:00:00,-3,4,-6
Екидин,2019-11-17 00:00:00,-5,5,-11
Екидин,2019-11-18 00:00:00,-3,4,-7
Екидин,2019-11-19 00:00:00,-7,-3,-19
Екидин,2019-11-20 00:00:00,-22,-13,-27
Екидин,2019-11-21 00:00:00,-21,-11,-27
Екидин,2019-11-22 00:00:00,-20,-7,-26
Екидин,2019-11-23 00:00:00,-17,-2,-23
Екидин,2019-11-24 00:00:00,-12,-6,-20
Екидин,2019-11-25 00:00:00,-8,-5,-10
Екидин,2019-11-26 00:00:00,-11,-6,-14
Екидин,2019-11-27 00:00:00,-9,-6,-13
Екидин,2019-11-28 00:00:00,-11,-8,-18
Екидин,2019-11-29 00:00:00,-17,-8,-22
Екидин,2019-11-30 00:00:00,-17,-4,-25
Екидин,2019-12-01 00:00:00,-7,-1,-11
Екидин,2019-12-02 00:00:00,-5,0,-10
Екидин,2019-12-03 00:00:00,-2,0,-6
Екидин,2019-12-04 00:00:00,-4,0,-11
Екидин,2019-12-05 00:00:00,-3,-1,-5
Екидин,2019-12-06 00:00:00,-6,-4,-10
Екидин,2019-12-07 00:00:00,-3,-1,-4
Екидин,2019-12-08 00:00:00,-3,-1,-5
Екидин,2019-12-09 00:00:00,-5,-2,-12
Екидин,2019-12-10 00:00:00,-12,-7,-18
Екидин,2019-12-11 00:00:00,-5,0,-12
Екидин,2019-12-12 00:00:00,0,0,0
Екидин,2019-12-13 00:00:00,-2,0,-6
Екидин,2019-12-14 00:00:00,-13,-6,-18
Екидин,2019-12-15 00:00:00,-17,-10,-21
Екидин,2019-12-16 00:00:00,-14,-6,-18
Екидин,2019-12-17 00:00:00,-13,-4,-18
Екидин,2019-12-18 00:00:00,-6,-4,-8
Екидин,2019-12-19 00:00:00,-4,-1,-6
Екидин,2019-12-20 00:00:00,-2,0,-6
Екидин,2019-12-21 00:00:00,-4,-1,-11
Екидин,2019-12-22 00:00:00,-15,-10,-18
Екидин,2019-12-23 00:00:00,-21,-18,-26
Екидин,2019-12-24 00:00:00,-21,-14,-27
Екидин,2019-12-25 00:00:00,-18,-10,-23
Екидин,2019-12-26 00:00:00,-14,-6,-20
Екидин,2019-12-27 00:00:00,-5,-1,-11
Екидин,2019-12-28 00:00:00,-5,-2,-9
Екидин,2019-12-29 00:00:00,-7,-2,-13
Екидин,2019-12-30 00:00:00,-14,-12,-17
Екидин,2019-12-31 00:00:00,-12,-7,-17
Екидин,2020-01-01 00:00:00,-3,-2,-7
Екидин,2020-01-02 00:00:00,-1,0,-2
Екидин,2020-01-03 00:00:00,-2,0,-4
Екидин,2020-01-04 00:00:00,-2,0,-4
Екидин,2020-01-05 00:00:00,-4,-1,-9
Екидин,2020-01-06 00:00:00,-8,-4,-11
Екидин,2020-01-07 00:00:00,-7,-4,-11
Екидин,2020-01-08 00:00:00,-12,-10,-15
Екидин,2020-01-09 00:00:00,-18,-10,-22
Екидин,2020-01-10 00:00:00,-20,-13,-27
Екидин,2020-01-11 00:00:00,-16,-11,-18
Екидин,2020-01-12 00:00:00,-22,-18,-25
Екидин,2020-01-13 00:00:00,-16,-9,-24
Екидин,2020-01-14 00:00:00,-7,-3,-13
Екидин,2020-01-15 00:00:00,-7,-4,-11
Екидин,2020-01-16 00:00:00,-11,-4,-20
Екидин,2020-01-17 00:00:00,-5,-3,-6
Екидин,2020-01-18 00:00:00,-7,-5,-9
Екидин,2020-01-19 00:00:00,-8,-4,-10
Екидин,2020-01-20 00:00:00,-7,-4,-8
Екидин,2020-01-21 00:00:00,-7,-5,-8
Екидин,2020-01-22 00:00:00,-6,-4,-6
Екидин,2020-01-23 00:00:00,-2,0,-4
Екидин,2020-01-24 00:00:00,-2,-1,-3
Екидин,2020-01-25 00:00:00,-10,-3,-13
Екидин,2020-01-26 00:00:00,-8,-4,-12
Екидин,2020-01-27 00:00:00,-6,-3,-9
Екидин,2020-01-28 00:00:00,-8,-4,-17
Екидин,2020-01-29 00:00:00,-22,-16,-27
Екидин,2020-01-30 00:00:00,-17,-12,-21
Екидин,2020-01-31 00:00:00,-14,-7,-19
Екидин,2020-02-01 00:00:00,-10,-6,-13
Екидин,2020-02-02 00:00:00,-14,-6,-19
Екидин,2020-02-03 00:00:00,-11,-7,-18
Екидин,2020-02-04 00:00:00,-6,-2,-13
Екидин,2020-02-05 00:00:00,-2,0,-4
Екидин,2020-02-06 00:00:00,-7,-1,-14
Екидин,2020-02-07 00:00:00,-2,0,-6
Екидин,2020-02-08 00:00:00,0,0,-1
Екидин,2020-02-09 00:00:00,-4,0,-11
Екидин,2020-02-10 00:00:00,-17,-10,-23
Екидин,2020-02-11 00:00:00,-18,-10,-24
Екидин,2020-02-12 00:00:00,-14,-8,-20
Екидин,2020-02-13 00:00:00,-10,-7,-14
Екидин,2020-02-14 00:00:00,-8,-1,-17
Екидин,2020-02-15 00:00:00,-6,-1,-10
Екидин,2020-02-16 00:00:00,-6,-3,-8
Екидин,2020-02-17 00:00:00,-13,-7,-17
Екидин,2020-02-18 00:00:00,-16,-10,-24
Екидин,2020-02-19 00:00:00,-8,-3,-12
Екидин,2020-02-20 00:00:00,-8,-3,-12
Екидин,2020-02-21 00:00:00,-10,-4,-16
Екидин,2020-02-22 00:00:00,-6,-2,-11
Екидин,2020-02-23 00:00:00,-12,-4,-18
Екидин,2020-02-24 00:00:00,-11,-3,-17
Екидин,2020-02-25 00:00:00,-6,0,-14
Екидин,2020-02-26 00:00:00,0,0,-1
Екидин,2020-02-27 00:00:00,-2,0,-6
Екидин,2020-02-28 00:00:00,-4,0,-7
Екидин,2020-02-29 00:00:00,-3,0,-5
Екидин,2020-03-01 00:00:00,-2,0,-4
Екидин,2020-03-02 00:00:00,-2,-1,-5
Екидин,2020-03-03 00:00:00,-9,-2,-14
Екидин,2020-03-04 00:00:00,-9,0,-16
Екидин,2020-03-05 00:00:00,-6,-1,-11
Екидин,2020-03-06 00:00:00,-9,-5,-15
Екидин,2020-03-07 00:00:00,-14,-2,-20
Екидин,2020-03-08 00:00:00,-12,-1,-19
Екидин,2020-03-09 00:00:00,-10,-1,-17
Екидин,2020-03-10 00:00:00,-4,0,-10
Екидин,2020-03-11 00:00:00,-1,0,-2
Екидин,2020-03-12 00:00:00,-2,0,-7
Екидин,2020-03-13 00:00:00,-3,0,-8
Екидин,2020-03-14 00:00:00,-1,0,-4
Екидин,2020-03-15 00:00:00,0,0,-1
Екидин,2020-03-16 00:00:00,0,0,0
Екидин,2020-03-17 00:00:00,0,0,-2
Екидин,2020-03-18 00:00:00,-2,0,-5
Екидин,2020-03-19 00:00:00,-2,0,-6
Екидин,2020-03-20 00:00:00,-1,0,-4
Екидин,2020-03-21 00:00:00,0,0,-1
Екидин,2020-03-22 00:00:00,-1,0,-3
Екидин,2020-03-23 00:00:00,-2,0,-5
Екидин,2020-03-24 00:00:00,-2,0,-4
Екидин,2020-03-25 00:00:00,-3,2,-6
Екидин,2020-03-26 00:00:00,-2,5,-8
Екидин,2020-03-27 00:00:00,0,10,-6
Екидин,2020-03-28 00:00:00,1,5,-3
Екидин,2020-03-29 00:00:00,0,7,-6
Екидин,2020-03-30 00:00:00,3,10,-2
Екидин,2020-03-31 00:00:00,5,13,-2
Екидин,2020-04-01 00:00:00,6,10,3
Екидин,2020-04-02 00:00:00,9,16,6
Екидин,2020-04-03 00:00:00,8,18,0
Екидин,2020-04-04 00:00:00,13,20,6
Екидин,2020-04-05 00:00:00,6,14,1
Екидин,2020-04-06 00:00:00,10,19,0
Екидин,2020-04-07 00:00:00,5,10,-1
Екидин,2020-04-08 00:00:00,-1,4,-5
Екидин,2020-04-09 00:00:00,1,11,-4
Екидин,2020-04-10 00:00:00,7,18,-2
Екидин,2020-04-11 00:00:00,8,17,3
Екидин,2020-04-12 00:00:00,10,20,1
Екидин,2020-04-13 00:00:00,10,23,0
Екидин,2020-04-14 00:00:00,10,18,5
Екидин,2020-04-15 00:00:00,10,22,2
Екидин,2020-04-16 00:00:00,11,24,-1
Екидин,2020-04-17 00:00:00,13,25,4
Екидин,2020-04-18 00:00:00,15,25,5
Екидин,2020-04-19 00:00:00,16,32,2
Екидин,2020-04-20 00:00:00,18,34,6
Екидин,2020-04-21 00:00:00,20,34,5
Екидин,2020-04-22 00:00:00,20,36,6
Екидин,2020-04-23 00:00:00,12,21,7
Екидин,2020-04-24 00:00:00,10,20,5
Екидин,2020-04-25 00:00:00,13,33,0
Екидин,2020-04-26 00:00:00,12,22,1
Екидин,2020-04-27 00:00:00,13,17,10
Екидин,2020-04-28 00:00:00,13,15,12
Екидин,2020-04-29 00:00:00,12,20,7
Екидин,2020-04-30 00:00:00,10,18,3
Екидин,2020-05-01 00:00:00,18,36,5
Екидин,2020-05-02 00:00:00,19,40,6
Екидин,2020-05-03 00:00:00,20,41,8
Екидин,2020-05-04 00:00:00,13,30,1
Екидин,2020-05-05 00:00:00,15,33,2
Екидин,2020-05-06 00:00:00,20,41,6
Екидин,2020-05-07 00:00:00,21,41,6
Екидин,2020-05-08 00:00:00,22,41,9
Екидин,2020-05-09 00:00:00,22,40,14
Екидин,2020-05-10 00:00:00,23,39,14
Екидин,2020-05-11 00:00:00,25,45,10
Екидин,2020-05-12 00:00:00,23,43,13
Екидин,2020-05-13 00:00:00,23,40,14
Екидин,2020-05-14 00:00:00,16,20,13
Екидин,2020-05-15 00:00:00,18,31,11
Екидин,2020-05-16 00:00:00,15,25,11
Екидин,2020-05-17 00:00:00,19,31,13
Екидин,2020-05-18 00:00:00,16,20,14
Екидин,2020-05-19 00:00:00,13,19,9
Екидин,2020-05-20 00:00:00,13,22,10
Екидин,2020-05-21 00:00:00,11,24,4
Екидин,2020-05-22 00:00:00,21,39,10
Екидин,2020-05-23 00:00:00,26,46,12
Екидин,2020-05-24 00:00:00,29,48,16
Екидин,2020-05-25 00:00:00,31,50,18
Екидин,2020-05-26 00:00:00,32,50,15
Екидин,2020-05-27 00:00:00,27,42,15
Екидин,2020-05-28 00:00:00,25,43,11
Екидин,2020-05-29 00:00:00,27,50,11
Екидин,2020-05-30 00:00:00,30,51,12
Екидин,2020-05-31 00:00:00,32,50,15
Екидин,2020-06-01 00:00:00,29,50,18
Екидин,2020-06-02 00:00:00,25,42,15
Екидин,2020-06-03 00:00:00,25,40,18
Екидин,2020-06-04 00:00:00,23,34,12
Екидин,2020-06-05 00:00:00,20,35,8
Екидин,2020-06-06 00:00:00,20,38,5
Екидин,2020-06-07 00:00:00,26,48,8
Екидин,2020-06-08 00:00:00,27,41,15
Екидин,2020-06-09 00:00:00,27,49,12
Екидин,2020-06-10 00:00:00,29,49,14
Екидин,2020-06-11 00:00:00,31,50,13
Екидин,2020-06-12 00:00:00,32,52,16
Екидин,2020-06-13 00:00:00,32,52,15
Екидин,2020-06-14 00:00:00,27,42,14
Екидин,2020-06-15 00:00:00,15,25,10
Екидин,2020-06-16 00:00:00,21,42,5
Екидин,2020-06-17 00:00:00,25,47,7
Екидин,2020-06-18 00:00:00,28,51,12
Екидин,2020-06-19 00:00:00,24,50,8
Екидин,2020-06-20 00:00:00,23,48,6
Екидин,2020-06-21 00:00:00,28,52,10
Екидин,2020-06-22 00:00:00,29,53,9
Екидин,2020-06-23 00:00:00,25,44,10
Екидин,2020-06-24 00:00:00,26,53,7
Екидин,2020-06-25 00:00:00,24,39,14
Екидин,2020-06-26 00:00:00,16,28,11
Екидин,2020-06-27 00:00:00,15,24,6
Екидин,2020-06-28 00:00:00,20,35,8
Екидин,2020-06-29 00:00:00,24,42,14
Екидин,2020-06-30 00:00:00,29,54,16
Екидин,2020-07-01 00:00:00,24,45,12
Екидин,2020-07-02 00:00:00,16,22,12
Екидин,2020-07-03 00:00:00,15,21,8
Екидин,2020-07-04 00:00:00,22,45,9
Екидин,2020-07-05 00:00:00,26,41,14
Екидин,2020-07-06 00:00:00,19,26,12
Екидин,2020-07-07 00:00:00,29,48,14
Екидин,2020-07-08 00:00:00,29,40,19
Екидин,2020-07-09 00:00:00,30,48,17
Екидин,2020-07-10 00:00:00,30,46,17
Екидин,2020-07-11 00:00:00,32,47,19
Екидин,2020-07-12 00:00:00,32,48,17
Екидин,2020-07-13 00:00:00,33,49,19
Екидин,2020-07-14 00:00:00,32,48,18
Екидин,2020-07-15 00:00:00,32,50,19
Екидин,2020-07-16 00:00:00,34,51,19
Екидин,2020-07-17 00:00:00,33,51,16
Екидин,2020-07-18 00:00:00,35,53,21
Екидин,2020-07-19 00:00:00,35,54,21
Екидин,2020-07-20 00:00:00,34,52,16
Екидин,2020-07-21 00:00:00,34,52,18
Екидин,2020-07-22 00:00:00,34,52,19
Екидин,2020-07-23 00:00:00,34,49,23
Екидин,2020-07-24 00:00:00,26,39,19
Екидин,2020-07-25 00:00:00,26,43,17
Екидин,2020-07-26 00:00:00,24,42,16
Екидин,2020-07-27 00:00:00,26,45,14
Екидин,2020-07-28 00:00:00,22,32,12
Екидин,2020-07-29 00:00:00,25,44,12
Екидин,2020-07-30 00:00:00,27,50,11
Екидин,2020-07-31 00:00:00,30,52,14
Екидин,2020-08-01 00:00:00,34,56,16
Екидин,2020-08-02 00:00:00,34,54,20
Екидин,2020-08-03 00:00:00,34,54,21
Екидин,2020-08-04 00:00:00,32,50,19
Екидин,2020-08-05 00:00:00,34,52,20
Екидин,2020-08-06 00:00:00,31,52,22
Екидин,2020-08-07 00:00:00,23,32,20
Екидин,2020-08-08 00:00:00,25,43,18
Екидин,2020-08-09 00:00:00,23,36,16
Екидин,2020-08-10 00:00:00,23,34,18
Екидин,2020-08-11 00:00:00,19,27,15
Екидин,2020-08-12 00:00:00,17,21,15
Екидин,2020-08-13 00:00:00,20,30,14
Екидин,2020-08-14 00:00:00,22,42,8
Екидин,2020-08-15 00:00:00,28,49,14
Екидин,2020-08-16 00:00:00,26,39,20
Екидин,2020-08-17 00:00:00,19,28,10
Екидин,2020-08-18 00:00:00,17,32,9
Екидин,2020-08-19 00:00:00,18,31,11
Екидин,2020-08-20 00:00:00,20,34,11
Екидин,2020-08-21 00:00:00,21,38,8
Екидин,2020-08-22 00:00:00,19,34,10
Екидин,2020-08-23 00:00:00,22,39,8
Екидин,2020-08-24 00:00:00,18,26,11
Екидин,2020-08-25 00:00:00,22,40,8
Екидин,2020-08-26 00:00:00,24,44,8
Екидин,2020-08-27 00:00:00,27,43,13
Екидин,2020-08-28 00:00:00,27,45,11
Екидин,2020-08-29 00:00:00,27,44,14
Екидин,2020-08-30 00:00:00,27,48,13
Екидин,2020-08-31 00:00:00,28,50,15
Екидин,2020-09-01 00:00:00,30,53,14
Екидин,2020-09-02 00:00:00,28,47,14
Екидин,2020-09-03 00:00:00,20,32,14
Екидин,2020-09-04 00:00:00,14,29,3
Екидин,2020-09-05 00:00:00,12,21,2
Екидин,2020-09-06 00:00:00,14,30,3
Екидин,2020-09-07 00:00:00,19,36,6
Екидин,2020-09-08 00:00:00,18,31,7
Екидин,2020-09-09 00:00:00,13,27,1
Екидин,2020-09-10 00:00:00,19,35,7
Екидин,2020-09-11 00:00:00,20,33,13
Екидин,2020-09-12 00:00:00,19,37,6
Екидин,2020-09-13 00:00:00,19,36,7
Екидин,2020-09-14 00:00:00,21,36,11
Екидин,2020-09-15 00:00:00,13,20,9
